# Kx Ky E
1 1 -1.4210854715202e-14 1
1 1 -7.105427357601e-15 1
1 1 -3.5527136788005e-15 1
1 1 3.5527136788005e-15 1
1 1 5.3290705182008e-15 1
1 1 8.8817841970013e-15 1
1 1 1.0658141036402e-14 1
1 1 1.5987211554602e-14 1
1 1 2.1316282072803e-14 1
1 1 7.3569917217853e-05 1
1 2 -1.2434497875802e-14 2
1 2 -5.3290705182008e-15 2
1 2 -1.7763568394003e-15 2
1 2 0 2
1 2 1.7763568394003e-15 2
1 2 7.105427357601e-15 2
1 2 1.0658141036402e-14 2
1 2 2.3092638912203e-14 2
1 2 4.7833931992258e-05 2
2 2 -1.9539925233403e-14 1
2 2 -1.2434497875802e-14 1
2 2 -7.105427357601e-15 1
2 2 -1.7763568394003e-15 1
2 2 1.7763568394003e-15 1
2 2 3.5527136788005e-15 1
2 2 8.8817841970013e-15 1
2 2 1.0658141036402e-14 1
2 2 2.2098244391699e-05 1
