# Ky E
0 0.38931894517518
1 0.40447851172546
2 0.41154253148084
3 -0.0002093237784031
4 0.41154253148087
5 0.40447851172546
6 0.3893189451752
7 0.40447851172546
8 0.41154253148084
9 -0.00020932377838534
10 0.41154253148086
11 0.40447851172547
12 0.38931894517521
13 0.40447851172545
14 0.41154253148084
15 -0.0002093237784031
16 0.41154253148084
17 0.40447851172544
