# Ky E
0 -1.3080905683415
1 -1.3061901212806
2 -1.3059492611007
3 -1.3711430290824
4 -1.3059492611007
5 -1.3061901212806
6 -1.3080905683415
7 -1.3061901212806
8 -1.3059492611007
9 -1.3711430290824
10 -1.3059492611006
11 -1.3061901212806
12 -1.3080905683415
13 -1.3061901212806
14 -1.3059492611007
15 -1.3711430290824
16 -1.3059492611007
17 -1.3061901212806
