# Ky E
0 9.4803200086702e-05
1 9.8492744490031e-05
2 0.00010021197749666
3 -1.5720758028692e-12
4 0.00010021197263654
5 9.8492758340285e-05
6 9.4803224715889e-05
7 9.8492743525469e-05
8 0.00010021197288346
9 -2.1037394049017e-11
10 0.00010021197618038
11 9.8492743131118e-05
12 9.4803215656469e-05
13 9.8492737013345e-05
14 0.00010021198344745
15 1.0686562745832e-11
16 0.00010021198110977
17 9.8492753869195e-05
