# Ky E
2 -0.63292311494555
2 -0.62496225196138
2 -0.59604048382419
2 -0.59403655316568
2 -0.59403655316568
2 -0.58949728712298
2 -0.58312295053718
2 -0.58082313768614
2 -0.58082313768614
2 -0.56739356873928
2 -0.55291598304065
2 -0.55281708153868
2 -0.55281708153868
2 -0.55188665974909
2 -0.54743191185707
2 -0.54535965256272
2 -0.54535965256271
2 -0.53887257632227
2 -0.53778179347723
2 -0.53778179347723
2 -0.53023825334409
2 -0.52822258296121
2 -0.52608995996719
2 -0.5259641188833
2 -0.52531650110936
2 -0.51361320654399
2 -0.51361320654399
2 -0.50592764798442
2 -0.50592764798441
2 -0.50413498858559
2 -0.49346045267265
2 -0.49195439414349
2 -0.49195439414349
2 -0.49181679765669
2 -0.4911104963557
2 -0.48546135413315
2 -0.4777609053003
2 -0.4777609053003
2 -0.46220829921674
2 -0.46137366312289
2 -0.4613564814695
2 -0.46135648146949
2 -0.46063131767382
2 -0.43763143611967
2 -0.43039159922486
2 -0.43039159922486
2 -0.42949288058678
2 -0.42883255421102
2 -0.42883255421101
2 -0.42738601172089
2 -0.42626740564286
2 -0.42612807348125
2 -0.42480841308442
2 -0.42480841308442
2 -0.42174278919387
2 -0.41906395372606
2 -0.41584974778683
2 -0.41584974778683
2 -0.41557397128461
2 -0.41372300439259
2 -0.41372300439258
2 -0.4111656207045
2 -0.41089083360588
2 -0.40576304530669
2 -0.40567837022855
2 -0.40567837022854
2 -0.40544761175783
2 -0.40513805223018
2 -0.4038683974815
2 -0.4025806652109
2 -0.4025806652109
2 -0.39970838156772
2 -0.39970838156771
2 -0.39626013900655
2 -0.39508075898709
2 -0.39453415708286
2 -0.3940013083243
2 -0.39228216664947
2 -0.39148752923596
2 -0.39148752923596
2 -0.38583153750289
2 -0.38583153750289
2 -0.38495726859349
2 -0.38172217544413
2 -0.38172217544413
2 -0.37995454118293
2 -0.37995454118293
2 -0.37961541270958
2 -0.3779245997032
2 -0.37788890975045
2 -0.37705142029382
2 -0.37108097369507
2 -0.37026086978232
2 -0.37026086978232
2 -0.36848468848519
2 -0.36705053901435
2 -0.36705053901435
2 -0.36625512398932
2 -0.36459307247862
2 -0.36045110931629
2 -0.36045110931628
2 -0.35911897189283
2 -0.35907388039514
2 -0.35709535477607
2 -0.35706954324706
2 -0.3549752513553
2 -0.3548591352483
2 -0.3548591352483
2 -0.34972186525148
2 -0.34972186525147
2 -0.34959774521045
2 -0.34729404464584
2 -0.34677746134929
2 -0.34320281391061
2 -0.34320281391061
2 -0.33953679540352
2 -0.33953679540351
2 -0.33651835002859
2 -0.32779138243212
2 -0.3265304513473
2 -0.32478995861357
2 -0.32130510613362
2 -0.32130510613362
2 -0.31908575425832
2 -0.31331748082677
2 -0.31174391777006
2 -0.31174391777006
2 -0.30569162135137
2 -0.30474842489186
2 -0.30474842489185
2 -0.30230106295403
2 -0.29644979696407
2 -0.29535949461076
2 -0.29535949461075
2 -0.29510446700992
2 -0.29135677131945
2 -0.28202003150379
2 -0.28200781097517
2 -0.2801136699183
2 -0.2801136699183
2 -0.27871844787993
2 -0.27561431974815
2 -0.27561431974814
2 -0.27485218212173
2 -0.27205281435388
2 -0.27205281435388
2 -0.27151932710914
2 -0.27085668640042
2 -0.26844133265542
2 -0.25422233726982
2 -0.25233091853182
2 -0.25233091853182
2 -0.24944558759645
2 -0.24926143546438
2 -0.24926143546438
2 -0.24038680209326
2 -0.23343069398378
2 -0.23223910188281
2 -0.23223910188281
2 -0.23180161455866
2 -0.22466379733943
2 -0.22418689031084
2 -0.22418689031084
2 -0.21976730116738
2 -0.2189690110235
2 -0.21887904935568
2 -0.21887904935567
2 -0.21688690263718
2 -0.21388765454319
2 -0.21388765454319
2 -0.2103822576528
2 -0.20811038036786
2 -0.20560144247183
2 -0.20409300760209
2 -0.19835926207537
2 -0.19835926207537
2 -0.19489215411275
2 -0.18976168493395
2 -0.18931769065386
2 -0.18794713947472
2 -0.18794713947471
2 -0.17211833747876
2 -0.17211833747876
2 -0.16604641457671
2 -0.16304991863913
2 -0.16118421419431
2 -0.16118421419431
2 -0.15630940061864
2 -0.14325059651615
2 -0.14146069472006
2 -0.14146069472005
2 -0.1413834793321
2 -0.13433637902071
2 -0.12720274415245
2 -0.12516104094827
2 -0.12515556068734
2 -0.12515556068733
2 -0.12390780928003
2 -0.12172114133623
2 -0.12172114133623
2 -0.11360547213117
2 -0.11037847304205
2 -0.11037847304205
2 -0.10822496763351
2 -0.10580685176879
2 -0.097016249447723
2 -0.097016249447718
2 -0.093775433179614
2 -0.087444875135049
2 -0.085627777263388
2 -0.083748195286425
2 -0.083748195286425
2 -0.079613893400172
2 -0.064498244067817
2 -0.064498244067813
2 -0.061300556111705
2 -0.056536179724981
2 -0.035434417676246
2 -0.033083968139259
2 -0.033083968139254
2 -0.032825699716577
2 -0.023006107765209
2 -0.019734151806322
2 -0.019734151806318
2 -0.0063237171804538
2 0.012427135966389
2 0.012742291521667
2 0.012742291521672
2 0.013302458096302
2 0.021181646393202
2 0.025132061053412
2 0.025132061053418
2 0.033377918154992
2 0.076734808729622
2 0.078070159123801
2 0.078070159123804
2 0.080517411925827
2 0.15698042186043
2 0.15714184886251
2 0.15714184886251
2 0.15736133595675
2 0.26141819214662
2 0.26142329637087
2 0.26142329637088
2 0.26142925828461
