# Kx Ky E
0 3 -1.354706355275
0 3 -1.2927317095447
0 3 -1.2757796134738
0 3 -1.2757796134738
0 3 -1.2418894132031
0 3 -1.2372834771812
0 3 -1.2372834771812
0 3 -1.2258383006851
0 3 -1.2253581430856
0 3 -1.2253581430855
0 3 -1.2196086578459
0 3 -1.2196086578459
0 3 -1.2190093756563
0 3 -1.2175350072671
0 3 -1.2103742221887
0 3 -1.2103742221881
0 3 -1.2015429330643
0 3 -1.2015422867423
0 3 -1.2007182190179
0 3 -1.1965508267426
0 3 -1.1926258425068
0 3 -1.1906408488562
0 3 -1.1812796097659
0 3 -1.1812408647728
0 3 -1.1791595849837
0 3 -1.1769055874542
0 3 -1.1677211559978
0 3 -1.1676946057345
0 3 -1.1655139842377
0 3 -1.1565312320243
