# Ky E
0 5.3762253883743
1 5.3761370375904
2 5.3762253883743
3 5.3088424230397
4 5.3762253883743
5 5.3761370375904
6 5.3762253883743
7 5.3761370375904
8 5.3762253883743
9 5.3088424230397
10 5.3762253883743
11 5.3761370375905
12 5.3762253883743
13 5.3761370375905
14 5.3762253883743
15 5.3088424230397
16 5.3762253883743
17 5.3761370375905
