# Ky E
0 15.346450790415
1 15.368405142029
2 15.358920578064
3 15.318923944486
4 15.358920578064
5 15.368405142029
6 15.346450790415
7 15.368405142029
8 15.358920578064
9 15.318923944486
10 15.358920578064
11 15.368405142029
12 15.346450790415
13 15.368405142029
14 15.358920578064
15 15.318923944486
16 15.358920578064
17 15.368405142029
