# Ky E
0 0.13523669288488
0 0.15522191287581
0 0.15522191287581
0 0.16883798253468
0 0.46394744875375
0 0.66545865976191
0 0.66545865976192
0 0.69865465090824
0 0.76927668607795
0 0.77361663018597
0 0.8360975519685
0 0.85290879894722
0 0.88292276011392
0 0.88292276011392
0 0.94616507752228
0 0.95710713371595
0 0.95710713371595
0 0.9917119373925
0 1.0068898340894
0 1.0068898340894
0 1.0314683905068
0 1.0403899041008
0 1.0541425354767
0 1.0541425354767
0 1.0787713828935
0 1.1429354889477
0 1.1429354889477
0 1.1743595682711
0 1.2108456821253
0 1.2280867448231
0 1.2280867448231
0 1.2337945784479
0 1.2935566220552
0 1.2935566220552
0 1.3050169336161
0 1.3234517812391
0 1.3517023434195
0 1.3769429786043
0 1.3769429786043
0 1.3826111822966
0 1.3981792733346
0 1.4851340685058
0 1.4851340685058
0 1.515155880725
0 1.5245508604082
0 1.5351033925123
0 1.5451044120832
0 1.5561720214774
0 1.5561720214774
0 1.6045058614253
0 1.6194331203792
0 1.6194331203792
0 1.6256328914474
0 1.6273518358477
0 1.6471498843401
0 1.6755536366732
0 1.6755536366732
0 1.7294712243654
0 1.7390741498285
0 1.7488423612844
0 1.7488423612844
0 1.8211389482151
0 1.8226970971592
0 1.8226970971592
0 1.8400355923839
0 1.8654048186231
0 1.8766743355697
0 1.8766743355697
0 1.8867959882823
0 1.8909205422825
0 1.9033980126322
0 1.9033980126322
0 1.9224817309226
0 1.9514478245482
0 1.952958089434
0 1.952958089434
0 1.9659572000001
0 1.9720445771151
0 1.9966028402199
0 1.9966996776392
0 2.0016870764109
0 2.0016870764109
0 2.0111694411965
0 2.025213777342
0 2.025213777342
0 2.0334027291082
0 2.0343892064528
0 2.0379885725709
0 2.0548897104371
0 2.0712678752153
0 2.0712678752154
0 2.090594448318
0 2.0905944483181
0 2.1098600734969
0 2.151660579631
0 2.151660579631
0 2.168258328001
0 2.1722504780963
0 2.1854607550501
0 2.2097345498303
0 2.2219216946018
0 2.2219216946018
0 2.2252760234602
0 2.254920923739
0 2.2568054508585
0 2.2568054508585
0 2.2716763474114
0 2.3023974766428
0 2.3185177899142
0 2.3185177899142
0 2.3579610184014
0 2.3579610184014
0 2.3582996182356
0 2.3614648014794
