# Ky E
0 8.7256120823136e+28
1 9.1615317625602e+28
2 8.4764363029963e+28
3 7.6953338348746e+28
4 8.4764363029962e+28
5 9.1615317625602e+28
6 8.7256120823137e+28
7 9.1615317625602e+28
8 8.4764363029963e+28
9 7.6953338348746e+28
10 8.4764363029963e+28
11 9.1615317625602e+28
12 8.7256120823136e+28
13 9.1615317625602e+28
14 8.4764363029963e+28
15 7.6953338348746e+28
16 8.4764363029963e+28
17 9.1615317625602e+28
