# Kx Ky E
0 3 0.0022002397267453
0 3 0.0022020289524392
0 3 0.0022020290908333
0 3 0.0022038600805185
0 3 0.0022074917523565
0 3 0.0022074918606663
0 3 0.0022089939073346
0 3 0.0022096516211327
0 3 0.0022096518014916
0 3 0.0022116787232154
0 3 0.0022116787620359
0 3 0.0022132463272868
0 3 0.002213309582487
0 3 0.0022152488344407
0 3 0.0022155686508682
0 3 0.002216184895806
0 3 0.0022173478099887
0 3 0.0022175037919148
0 3 0.0022175980926438
0 3 0.0022177123244536
0 3 0.0022179239234568
0 3 0.0022181808121093
0 3 0.0022183289290361
0 3 0.0022185216301249
0 3 0.0022185937061057
0 3 0.0022189769175895
0 3 0.0022203423645557
0 3 0.0022206901272792
0 3 0.0022206975687222
0 3 0.0022218934956886
