# Ky E
0 0.37359191874531
1 0.38867498224116
2 0.3957845444679
3 -0.013690866397946
4 0.39578454446792
5 0.38867498224117
6 0.3735919187453
7 0.38867498224116
8 0.3957845444679
9 -0.013690866397939
10 0.39578454446792
11 0.38867498224117
12 0.37359191874531
13 0.38867498224116
14 0.3957845444679
15 -0.013690866397949
16 0.39578454446789
17 0.38867498224115
