# Ky E
0 1.0056283628046e-07
1 9.4836904551698e-08
2 8.4667744815192e-08
3 -7.2512703397365e-08
4 1.1577571257249e-07
5 9.901046560401e-08
6 8.9535971525834e-08
7 9.8363587497374e-08
8 7.8041260564987e-08
9 -1.2511371494384e-08
10 2.5633561051563e-08
11 9.5519544274225e-08
12 7.8195927954994e-08
13 1.0324352928137e-07
14 1.0220396973182e-07
15 -4.33078710671e-08
16 9.0305134037294e-08
17 6.776078009807e-08
