# Kx Ky E
0 3 0.22002397345778
0 3 0.22020290963666
0 3 0.22020290963741
0 3 0.2203860083883
0 3 0.2207491857753
0 3 0.22074918577567
0 3 0.22089939073334
0 3 0.22096517825407
0 3 0.22096517825426
0 3 0.22116787403008
0 3 0.22116787403061
0 3 0.22132463201314
0 3 0.22133095787479
0 3 0.22152488253088
0 3 0.22155686343879
0 3 0.22161848697896
0 3 0.22173471921186
0 3 0.2217469626492
0 3 0.22175044704979
0 3 0.22176128283406
0 3 0.22177132899273
0 3 0.22181535591196
0 3 0.22182961609361
0 3 0.22184980227776
0 3 0.2218592484534
0 3 0.22189769459973
0 3 0.22203423194432
0 3 0.22206879955048
0 3 0.22206963748918
0 3 0.22218935121949
