# Ky E
0 0.39534050597361
1 0.41053687351251
2 0.41758497400112
3 0.0049258607012259
4 0.41758497400115
5 0.41053687351251
6 0.39534050597361
7 0.41053687351251
8 0.41758497400113
9 0.0049258607012348
10 0.41758497400114
11 0.41053687351252
12 0.39534050597364
13 0.41053687351251
14 0.41758497400112
15 0.0049258607012153
16 0.41758497400112
17 0.4105368735125
