# Kx Ky E
1 1 -1.7763568394003e-15 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 1.7763568394003e-15 1
1 1 1.7763568394003e-15 1
1 1 8.8817841970013e-15 1
1 1 8.8817841970013e-15 1
1 1 1.5987211554602e-14 1
1 1 3.0198066269804e-13 1
1 2 -1.0658141036402e-14 2
1 2 -5.3290705182008e-15 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 1.7763568394003e-15 2
1 2 1.7763568394003e-15 2
1 2 5.3290705182008e-15 2
1 2 3.0553337637684e-13 2
2 2 -1.2434497875802e-14 1
2 2 -1.0658141036402e-14 1
2 2 -7.105427357601e-15 1
2 2 -1.7763568394003e-15 1
2 2 0 1
2 2 0 1
2 2 1.7763568394003e-15 1
2 2 1.7763568394003e-15 1
2 2 3.5527136788005e-15 1
2 2 8.8817841970013e-15 1
2 2 8.8817841970013e-15 1
2 2 3.0553337637684e-13 1
