# Kx Ky E
1 1 -1.0658141036402e-14 1
1 1 -5.3290705182008e-15 1
1 1 -1.7763568394003e-15 1
1 1 -1.7763568394003e-15 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 5.3290705182008e-15 1
1 1 8.1955651154431e-08 1
1 2 -5.3290705182008e-15 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 0 2
1 2 1.7763568394003e-15 2
1 2 3.5527136788005e-15 2
1 2 8.1955647601717e-08 2
2 2 -5.3290705182008e-15 1
2 2 0 1
2 2 0 1
2 2 0 1
2 2 1.7763568394003e-15 1
2 2 1.7763568394003e-15 1
2 2 5.3290705182008e-15 1
2 2 5.3290705182008e-15 1
2 2 8.1955649378074e-08 1
