# Ky E
0 -1.3081333858949
1 -1.3062361648114
2 -1.306000133986
3 -1.3711427253398
4 -1.3060001339859
5 -1.3062361648113
6 -1.3081333858949
7 -1.3062361648113
8 -1.3060001339859
9 -1.3711427253398
10 -1.3060001339859
11 -1.3062361648113
12 -1.3081333858949
13 -1.3062361648113
14 -1.306000133986
15 -1.3711427253398
16 -1.3060001339859
17 -1.3062361648113
