# Ky E
0 0.35287829034434
1 0.36686913228383
2 0.37338855666006
3 -0.0066193780368557
4 0.37338855666008
5 0.36686913228383
6 0.35287829034435
7 0.36686913228383
8 0.37338855666005
9 -0.0066193780368504
10 0.37338855666007
11 0.36686913228385
12 0.35287829034436
13 0.36686913228383
14 0.37338855666006
15 -0.0066193780368753
16 0.37338855666005
17 0.36686913228382
