# Ky E
0 -7358.0144201014
0 -7033.2297563488
0 -7033.2297563488
0 -6732.0448110427
0 -6729.7475519169
0 -6729.7475519169
0 -6729.2447531885
0 -6640.6855546085
0 -6612.2877767599
0 -6612.2877767599
0 -6486.0513338185
0 -6396.8034330691
0 -6396.8034330691
0 -6296.9148426249
0 -6269.8481729639
0 -6269.8481729639
0 -6212.7719269567
0 -6190.9299619559
0 -6094.7189453079
0 -6001.5741903366
0 -5972.8597232875
0 -5972.8597232875
0 -5847.5052606617
0 -5776.0043779544
0 -5708.3240747377
0 -5542.9914922846
0 -5542.9914922846
0 -5387.9654859336
0 -5087.8265018815
0 -5087.8265018815
0 -5008.7918414546
0 -4873.2391468005
0 -4701.4773632881
0 -4701.4773632881
0 -4647.741092055
0 -4639.4338673161
0 -4623.6299220361
0 -4327.555970795
0 -4286.3377377261
0 -4286.3377377261
0 -3546.0745234326
0 -3197.8876260537
1 -7190.5018353166
1 -7190.5018353166
1 -7033.1937273644
1 -7018.4392323771
1 -6729.8038812011
1 -6666.121043858
1 -6666.121043858
1 -6612.2818960163
1 -6597.9670695741
1 -6476.5769590182
1 -6396.7767775312
1 -6337.9175768915
1 -6337.9175768915
1 -6306.9520749525
1 -6269.8187465382
1 -6209.7325235666
1 -6209.7325235666
1 -6085.0793223855
1 -6085.0793223855
1 -6077.3483770972
1 -5972.8265663144
1 -5674.606475483
1 -5657.4814124514
1 -5657.4814124514
1 -5542.9592057401
1 -5466.4745899535
1 -5439.3217735215
1 -5439.3217735215
1 -5202.1483096894
1 -5202.1483096894
1 -5130.7736525016
1 -5087.7910774453
1 -5000.2434276345
1 -5000.2434276345
1 -4879.2851207217
1 -4701.4433922148
1 -4335.2240500826
1 -4286.3688660681
1 -4035.6941338675
1 -4035.6941338675
2 -7358.0582713351
2 -7153.8507558739
2 -7018.4148522539
2 -7018.4148522539
2 -6755.1847842906
2 -6732.1529971508
2 -6652.7412927044
2 -6597.9580868528
2 -6597.9580868528
2 -6476.5962259864
2 -6476.5962259864
2 -6306.9228593794
2 -6306.9228593794
2 -6296.8693953275
2 -6271.5511888134
2 -6119.8544692134
2 -6094.7214698186
2 -6077.3453934227
2 -6077.3453934227
2 -5951.9613444972
2 -5847.4338283924
2 -5775.955895473
2 -5708.3197632204
2 -5674.596109846
2 -5674.596109846
2 -5501.1092174892
2 -5466.4988273993
2 -5466.4988273993
2 -5424.3555414685
2 -5392.5250182814
2 -5387.9214162891
2 -5130.8040996366
2 -5130.8040996366
2 -4986.3665768944
2 -4879.3330053149
2 -4879.3330053149
2 -4873.1695174949
2 -4623.571295042
2 -4335.1781416691
2 -4335.1781416691
2 -3714.0255720225
2 -3546.1165879971
2 -3116.428383467
3 -7190.5018353166
3 -7190.5018353166
3 -7033.1937273644
3 -7018.4392323771
3 -6729.8038812011
3 -6666.121043858
3 -6666.121043858
3 -6612.2818960163
3 -6597.9670695741
3 -6476.5769590182
3 -6396.7767775312
3 -6337.9175768915
3 -6337.9175768915
3 -6306.9520749525
3 -6269.8187465382
3 -6209.7325235666
3 -6209.7325235666
3 -6085.0793223855
3 -6085.0793223855
3 -6077.3483770972
3 -5972.8265663144
3 -5674.606475483
3 -5657.4814124514
3 -5657.4814124514
3 -5542.9592057401
3 -5466.4745899535
3 -5439.3217735215
3 -5439.3217735215
3 -5202.1483096894
3 -5202.1483096894
3 -5130.7736525016
3 -5087.7910774453
3 -5000.2434276345
3 -5000.2434276345
3 -4879.2851207217
3 -4701.4433922148
3 -4335.2240500826
