# Ky E
0 -2785850.0837022
0 -2785850.0837022
0 -2685866.0631238
0 -2592813.5111323
0 -2542328.1227016
0 -2476899.736475
0 -2460228.6084396
0 -2460228.6084396
0 -2365536.7034141
0 -2365536.7034141
0 -2324101.5981013
0 -2323403.2369656
0 -2298856.5062397
0 -2281851.2632774
0 -2281851.2632774
0 -2236059.7959818
0 -2201697.6178757
0 -2201697.6178757
0 -2139450.6144675
0 -2104623.3103642
0 -2091380.543422
0 -2091380.543422
0 -2060648.6394921
0 -2060648.6394921
0 -2060027.7377438
0 -2032807.0938638
0 -2005876.5309919
0 -1944042.4005053
0 -1911863.5376627
0 -1887036.3679412
0 -1884270.748732
0 -1831885.4455893
0 -1824972.0915486
0 -1824972.0915486
0 -1823255.4803019
0 -1782667.1970279
0 -1782667.1970279
0 -1663683.4809349
0 -1663683.4809349
0 -1608063.6217572
0 -1583352.4055175
0 -1420631.6579025
1 -2785890.5570405
1 -2715275.3381287
1 -2715275.3381287
1 -2660617.6197511
1 -2482792.9279803
1 -2482173.8461271
1 -2482173.8461271
1 -2460202.8883857
1 -2365499.4051719
1 -2301880.497547
1 -2301880.497547
1 -2283164.5755004
1 -2281824.6343505
1 -2272642.6546372
1 -2216557.3671964
1 -2216557.3671964
1 -2201692.1195263
1 -2135825.9837547
1 -2119258.5776778
1 -2119258.5776778
1 -2091349.6006797
1 -2060623.8958502
1 -1992156.4519909
1 -1990062.1917249
1 -1990062.1917249
1 -1942911.8290835
1 -1942911.8290835
1 -1920882.5524083
1 -1891834.6821082
1 -1891834.6821082
1 -1824938.5509035
1 -1791449.7718655
1 -1782659.2539222
1 -1717825.7638954
1 -1703285.1392094
1 -1703285.1392094
1 -1663676.8834995
1 -1617854.7845766
1 -1493662.1202773
1 -1493662.1202773
2 -2946776.3287747
2 -2685940.5692979
2 -2660585.721943
2 -2660585.721943
2 -2592896.8712533
2 -2482876.8846432
2 -2482876.8846432
2 -2431904.3206828
2 -2330755.201986
2 -2298815.2299427
2 -2283217.9924703
2 -2283217.9924703
2 -2272662.9660088
2 -2272662.9660088
2 -2236026.0262192
2 -2191531.3720891
2 -2135840.3228673
2 -2135840.3228673
2 -2104656.9928011
2 -2059957.4915133
2 -2044183.8165804
2 -2032755.4893693
2 -1992113.1212971
2 -1992113.1212971
2 -1964502.438594
2 -1948173.1317703
2 -1943973.9050293
2 -1920848.0906205
2 -1920848.0906205
2 -1884223.8314549
2 -1866158.6487527
2 -1831857.8820268
2 -1808065.6966222
2 -1791425.8853398
2 -1791425.8853398
2 -1782587.7095165
2 -1717808.2745639
2 -1717808.2745639
2 -1617833.8265738
2 -1617833.8265738
2 -1583342.2900479
2 -1536486.0987798
2 -1420694.312454
3 -2785890.5570405
3 -2715275.3381287
3 -2715275.3381287
3 -2660617.6197511
3 -2482792.9279803
3 -2482173.8461271
3 -2482173.8461271
3 -2460202.8883857
3 -2365499.4051719
3 -2301880.497547
3 -2301880.497547
3 -2283164.5755004
3 -2281824.6343505
3 -2272642.6546372
3 -2216557.3671964
3 -2216557.3671964
3 -2201692.1195263
3 -2135825.9837547
3 -2119258.5776778
3 -2119258.5776778
3 -2091349.6006797
3 -2060623.8958502
3 -1992156.4519909
3 -1990062.1917249
3 -1990062.1917249
3 -1942911.8290835
3 -1942911.8290835
3 -1920882.5524083
3 -1891834.6821082
3 -1891834.6821082
3 -1824938.5509035
3 -1791449.7718656
3 -1782659.2539222
3 -1717825.7638954
3 -1703285.1392094
3 -1703285.1392094
3 -1663676.8834995
3 -1617854.7845766
3 -1493662.1202773
3 -1493662.1202773
4 -2785850.0837022
4 -2785850.0837022
4 -2685866.0631238
4 -2592813.5111323
4 -2542328.1227016
4 -2476899.736475
4 -2460228.6084396
4 -2460228.6084396
4 -2365536.7034141
4 -2365536.7034141
4 -2324101.5981013
4 -2323403.2369656
4 -2298856.5062397
4 -2281851.2632774
4 -2281851.2632774
4 -2236059.7959818
4 -2201697.6178757
4 -2201697.6178757
4 -2139450.6144675
4 -2104623.3103642
4 -2091380.543422
4 -2091380.543422
4 -2060648.6394921
4 -2060648.6394921
4 -2060027.7377438
4 -2032807.0938638
4 -2005876.5309919
4 -1944042.4005053
4 -1911863.5376627
4 -1887036.3679412
4 -1884270.748732
4 -1831885.4455893
4 -1824972.0915486
4 -1824972.0915486
4 -1823255.4803019
4 -1782667.1970279
4 -1782667.1970279
4 -1663683.4809349
4 -1663683.4809349
4 -1608063.6217572
4 -1583352.4055175
4 -1420631.6579025
5 -2785890.5570405
5 -2715275.3381287
5 -2715275.3381287
5 -2660617.6197511
5 -2482792.9279803
5 -2482173.8461271
5 -2482173.8461271
5 -2460202.8883857
5 -2365499.4051719
5 -2301880.497547
5 -2301880.497547
5 -2283164.5755004
5 -2281824.6343505
5 -2272642.6546372
5 -2216557.3671964
5 -2216557.3671964
5 -2201692.1195263
5 -2135825.9837547
5 -2119258.5776778
5 -2119258.5776778
5 -2091349.6006797
5 -2060623.8958502
5 -1992156.4519909
5 -1990062.1917249
5 -1990062.1917249
5 -1942911.8290835
5 -1942911.8290835
5 -1920882.5524083
5 -1891834.6821082
5 -1891834.6821082
5 -1824938.5509035
5 -1791449.7718655
5 -1782659.2539222
5 -1717825.7638954
5 -1703285.1392094
5 -1703285.1392094
5 -1663676.8834995
5 -1617854.7845766
5 -1493662.1202773
5 -1493662.1202773
6 -2946776.3287747
6 -2685940.5692979
6 -2660585.721943
6 -2660585.721943
6 -2592896.8712533
6 -2482876.8846432
6 -2482876.8846432
6 -2431904.3206828
6 -2330755.201986
6 -2298815.2299427
6 -2283217.9924703
6 -2283217.9924703
6 -2272662.9660088
6 -2272662.9660088
6 -2236026.0262192
6 -2191531.3720891
6 -2135840.3228673
6 -2135840.3228673
6 -2104656.9928011
6 -2059957.4915133
6 -2044183.8165804
6 -2032755.4893693
6 -1992113.1212971
6 -1992113.1212971
6 -1964502.438594
6 -1948173.1317703
