# Ky E
0 -1.7577868513119e+24
0 -1.3676229351061e+24
0 -9.0182214787957e+23
0 -3.2086513787577e+23
0 -2.1783833488338e+23
0 -9.8268178946717e+22
0 5.0098133131983e+22
0 1.9275831958002e+23
0 4.9492803650985e+23
0 8.0862324373641e+23
0 9.2336176318127e+23
0 1.1680780416806e+24
0 1.2454285954434e+24
0 1.3100607497939e+24
0 1.4183614019065e+24
0 1.6079942449993e+24
0 1.8235024055906e+24
0 2.1497544634655e+24
0 2.232507840246e+24
0 2.5268650257086e+24
0 2.6440886686888e+24
0 2.8834481978248e+24
0 3.0508500083659e+24
0 3.0773267345542e+24
0 3.7338974716767e+24
0 3.9473949323692e+24
0 4.0185184591156e+24
0 4.1750323847668e+24
0 4.4681123099784e+24
0 4.7199424286143e+24
0 4.7881920488699e+24
0 4.8703528753184e+24
0 5.0198472692736e+24
0 5.0764966324484e+24
0 5.2618852142534e+24
0 5.4521877391785e+24
0 5.9732786377627e+24
0 6.339400150823e+24
0 7.2226430865757e+24
0 7.4015862201088e+24
0 7.5128454566743e+24
0 7.63771254546e+24
1 -1.2679462628967e+24
1 -1.0186107910903e+24
1 -8.9861633534689e+23
1 -8.0493767718971e+23
1 8.6054794345984e+22
1 2.7110167093613e+23
1 4.8298506868866e+23
1 6.0360496172287e+23
1 6.7346678787281e+23
1 8.5709279859389e+23
1 8.731268435213e+23
1 1.143741863098e+24
1 1.2727432046604e+24
1 1.3578152986139e+24
1 1.576948639154e+24
1 1.7053361188529e+24
1 1.7658292549097e+24
1 1.9267361318942e+24
1 2.1648619409121e+24
1 2.2507342918517e+24
1 2.3746070440933e+24
1 2.7019536345869e+24
1 2.8235490997624e+24
1 2.9112358053964e+24
1 3.3827332265422e+24
1 3.4990688231333e+24
1 4.0623612534086e+24
1 4.1918108439954e+24
1 4.4822476471106e+24
1 4.556362659809e+24
1 4.7702388999314e+24
1 4.9057038276554e+24
1 5.0416049024242e+24
1 5.0781732088688e+24
1 5.2287959466827e+24
1 5.3865166017079e+24
1 7.0171479942649e+24
1 7.4162757792201e+24
1 7.5730155859856e+24
1 7.7725315267656e+24
2 -1.9711712408543e+24
2 -1.6155917945473e+24
2 -8.3283512133069e+23
2 -5.8010943910133e+23
2 -4.2984386291704e+23
2 1.3404064418516e+23
2 3.3526484447418e+23
2 4.9760569870717e+23
2 7.3246960193017e+23
2 8.2231280181914e+23
2 9.2694997912014e+23
2 1.0800642984807e+24
2 1.2642525217971e+24
2 1.4449458819489e+24
2 1.8544199411591e+24
2 1.8858981310625e+24
2 1.9009149144153e+24
2 2.1036849280782e+24
2 2.1401736704298e+24
2 2.1877797767532e+24
2 2.4669266014669e+24
2 2.5705791912233e+24
2 2.728718882383e+24
2 2.8921557085034e+24
2 2.9379337102403e+24
2 3.1916771082488e+24
2 3.2447776675333e+24
2 3.744245393558e+24
2 3.925189766448e+24
2 4.3265739646718e+24
2 4.4004325514294e+24
2 4.5260400109976e+24
2 4.7461850915291e+24
2 4.8737303208142e+24
2 5.3750415155159e+24
2 5.7004131514376e+24
2 5.8900281453025e+24
2 6.0339613185308e+24
2 6.585446246599e+24
2 6.698450646577e+24
2 7.0917241933249e+24
2 7.2035662461954e+24
2 8.2580760198286e+24
3 -1.3063129944758e+24
3 -1.0737381575161e+24
3 -1.049163222762e+24
3 -9.3876178622321e+23
3 1.012626838287e+23
3 3.4480784469091e+23
3 4.2834076394907e+23
3 5.2188805313166e+23
3 5.6785153383693e+23
3 8.3119278169757e+23
3 8.964531313124e+23
3 1.1425106453014e+24
3 1.1882918157324e+24
3 1.3371156367985e+24
3 1.5929924318312e+24
3 1.700827650307e+24
3 1.8066500920597e+24
3 1.9883466707065e+24
3 2.1397985089714e+24
3 2.2571298176174e+24
3 2.3244062574144e+24
3 2.7405081917879e+24
3 2.8963201933707e+24
3 2.9889648871859e+24
3 3.3521166673706e+24
3 3.7016212224949e+24
3 4.051796771884e+24
3 4.3074463316838e+24
3 4.3940632360306e+24
3 4.6115205712485e+24
3 4.8074430463501e+24
3 4.9316859757352e+24
3 5.1840374371868e+24
3 5.1966944394428e+24
3 5.3072580595564e+24
3 5.4231899544127e+24
3 6.8949498067479e+24
3 7.3694468615871e+24
3 7.4773465962653e+24
3 7.7506081544082e+24
4 -1.6640933766619e+24
4 -1.5827074498599e+24
4 -1.245217661683e+24
4 -3.9753102959045e+23
4 -3.0873052759885e+23
4 5.7922460640831e+21
4 6.0102441983601e+22
4 2.7487050943242e+23
4 5.3687480917432e+23
4 7.7093324793085e+23
4 9.0816777253794e+23
4 1.1535797984685e+24
4 1.2107272114654e+24
4 1.3409984500945e+24
4 1.4308598476264e+24
4 1.5916409279255e+24
4 1.980874999509e+24
4 2.1262161615737e+24
4 2.2706883596858e+24
4 2.5272759095171e+24
4 2.7233955153703e+24
4 2.8128280180522e+24
4 3.0200895095569e+24
4 3.0335694929088e+24
4 3.6825968231249e+24
4 3.8692463337354e+24
4 4.0903757219096e+24
4 4.1640815935338e+24
4 4.42325572551e+24
4 4.8232832181966e+24
4 4.8491300150816e+24
4 4.9090560616369e+24
4 4.9781971943337e+24
4 5.1224066871157e+24
4 5.1278610199416e+24
4 5.6303417057061e+24
4 6.0466885129591e+24
4 6.578214159131e+24
4 7.1957545563456e+24
4 7.3206021984837e+24
4 7.4295790141139e+24
4 7.558967997809e+24
5 -1.3063129944758e+24
5 -1.0737381575161e+24
5 -1.049163222762e+24
5 -9.3876178622321e+23
5 1.012626838287e+23
5 3.4480784469091e+23
5 4.2834076394907e+23
5 5.2188805313166e+23
5 5.6785153383693e+23
5 8.3119278169757e+23
5 8.964531313124e+23
5 1.1425106453014e+24
5 1.1882918157324e+24
5 1.3371156367985e+24
5 1.5929924318312e+24
5 1.700827650307e+24
5 1.8066500920597e+24
5 1.9883466707065e+24
5 2.1397985089714e+24
5 2.2571298176174e+24
