# Ky E
0 -435040156.36928
0 -435040156.36928
0 -431099802.70824
0 -430205945.52424
0 -417366394.02485
0 -413940429.91304
0 -404412505.14133
0 -404412505.14133
0 -398236662.30353
0 -394713789.10316
0 -391749500.71582
0 -391749500.71582
0 -383488699.1397
0 -381227048.72089
0 -381227048.72089
0 -377423705.595
0 -377423705.595
0 -370997985.33801
0 -365190657.29146
0 -363690116.13672
0 -363690116.13672
0 -363678627.52753
0 -360948560.25977
0 -354979037.36904
0 -354599290.9274
0 -351281445.20388
0 -347025223.11075
0 -347025223.11075
0 -344648280.15089
0 -343124952.77028
0 -338199079.70144
0 -333939983.04638
0 -333404240.5362
0 -333404240.5362
0 -327876071.78529
0 -327876071.78529
0 -327618361.62191
0 -320495676.93535
0 -316438824.51161
0 -311171574.28012
0 -311171574.28012
0 -296098880.87196
1 -435043474.79712
1 -424703756.27921
1 -424703756.27921
1 -422509114.74846
1 -414192602.80449
1 -414192602.80449
1 -404407036.856
1 -399129973.17364
1 -399129973.17363
1 -397221568.4064
1 -391750900.90535
1 -391530655.24082
1 -391530655.24082
1 -381221824.3842
1 -378516212.40804
1 -377420738.64767
1 -375363763.32673
1 -372842099.66391
1 -372842099.66391
1 -367278591.41811
1 -364902003.58973
1 -363685038.85496
1 -363153473.91108
1 -363153473.91108
1 -361175674.96278
1 -355772046.70776
1 -355772046.70776
1 -347019668.59271
1 -343899027.57945
1 -343899027.57945
1 -336830714.64285
1 -333402230.18666
1 -327870880.53801
1 -323204969.39392
1 -319328145.83208
1 -319328145.83208
1 -316256483.66237
1 -316256483.66237
1 -314022475.25296
1 -311175348.70371
2 -448860652.67536
2 -430213514.61351
2 -422509473.91157
2 -422509473.91157
2 -413950237.65342
2 -410416991.45657
2 -397228520.71018
2 -397228520.71018
2 -394709047.7298
2 -378730246.36575
2 -378512413.76118
2 -378512413.76118
2 -378456229.50829
2 -375366114.71488
2 -375366114.71488
2 -374390318.78974
2 -371981178.59072
2 -370987022.15557
2 -367763171.7476
2 -367278966.86031
2 -367278966.86031
2 -365372078.92841
2 -365179177.67675
2 -364899353.63313
2 -364899353.63313
2 -361170492.84536
2 -361170492.84536
2 -360948155.32852
2 -351275659.35182
2 -343732478.96534
2 -343118173.83334
2 -338195376.88407
2 -336830556.66798
2 -336830556.66798
2 -333668135.28649
2 -327619861.33291
2 -323205934.8787
2 -323205934.8787
2 -316440804.71616
2 -314023260.12878
2 -314023260.12878
2 -305781033.40418
2 -302272140.55685
3 -435043474.79712
3 -424703756.27921
3 -424703756.27921
3 -422509114.74846
3 -414192602.80449
3 -414192602.80448
3 -404407036.856
3 -399129973.17364
3 -399129973.17364
3 -397221568.4064
3 -391750900.90535
3 -391530655.24082
3 -391530655.24082
3 -381221824.3842
3 -378516212.40804
3 -377420738.64767
3 -375363763.32673
3 -372842099.66391
3 -372842099.66391
3 -367278591.41811
3 -364902003.58973
3 -363685038.85496
3 -363153473.91108
3 -363153473.91108
3 -361175674.96278
3 -355772046.70776
3 -355772046.70776
3 -347019668.59271
3 -343899027.57945
3 -343899027.57945
3 -336830714.64285
3 -333402230.18666
3 -327870880.53801
3 -323204969.39392
3 -319328145.83208
3 -319328145.83208
3 -316256483.66237
3 -316256483.66237
3 -314022475.25296
3 -311175348.70371
4 -435040156.36928
4 -435040156.36928
4 -431099802.70824
4 -430205945.52424
4 -417366394.02485
4 -413940429.91304
4 -404412505.14133
4 -404412505.14133
4 -398236662.30353
4 -394713789.10316
4 -391749500.71582
4 -391749500.71582
4 -383488699.1397
4 -381227048.72089
4 -381227048.72089
4 -377423705.595
4 -377423705.595
4 -370997985.33801
4 -365190657.29146
4 -363690116.13672
4 -363690116.13672
4 -363678627.52753
4 -360948560.25977
4 -354979037.36904
4 -354599290.9274
4 -351281445.20388
4 -347025223.11075
4 -347025223.11075
4 -344648280.15089
4 -343124952.77027
4 -338199079.70144
4 -333939983.04638
4 -333404240.5362
4 -333404240.5362
4 -327876071.78529
4 -327876071.78529
4 -327618361.62191
4 -320495676.93535
4 -316438824.51162
4 -311171574.28012
4 -311171574.28012
4 -296098880.87196
5 -435043474.79712
5 -424703756.27921
5 -424703756.27921
5 -422509114.74846
5 -414192602.80449
5 -414192602.80448
5 -404407036.856
5 -399129973.17363
5 -399129973.17363
5 -397221568.4064
5 -391750900.90535
5 -391530655.24082
