# Ky E
0 -5.8715789927919e+15
0 -5.1860054503123e+15
0 -5.0455002845416e+15
0 -4.9239135867389e+15
0 -4.8603819516904e+15
0 -4.749725407538e+15
0 -4.5435833183873e+15
0 -4.5041418727293e+15
0 -4.4542185959197e+15
0 -4.3917269087875e+15
0 -4.0629818638357e+15
0 -3.9895530226705e+15
0 -3.9606502135277e+15
0 -3.8534285430522e+15
0 -3.8190721360355e+15
0 -3.7823160953221e+15
0 -3.7770976685752e+15
0 -3.7082806676862e+15
0 -3.3919272257588e+15
0 -3.3198662952522e+15
0 -3.2733644299125e+15
0 -3.2631559681786e+15
0 -3.153597220305e+15
0 -2.974479299172e+15
0 -2.873705952319e+15
0 -2.8543497527415e+15
0 -2.6600106662639e+15
0 -2.6326635708029e+15
0 -2.6145326687561e+15
0 -2.3041735204192e+15
0 -2.274730040617e+15
0 -2.0308585022353e+15
0 -1.6759355541003e+15
0 -1.6097009279161e+15
0 -1.5575919180375e+15
0 -1.5056990275649e+15
0 -1.2074648901788e+15
0 -1.1399588406621e+15
0 -1.0224749708467e+15
0 -8.5403735004377e+14
0 -7.5216253915089e+14
0 -4.3407457738041e+14
1 -5.7965217499578e+15
1 -5.1704852567657e+15
1 -5.0456918612434e+15
1 -4.8737954603421e+15
1 -4.6765813363009e+15
1 -4.5077822893778e+15
1 -4.3303577204512e+15
1 -4.2648349998227e+15
1 -4.2375513727919e+15
1 -3.9505945378452e+15
1 -3.8686991801967e+15
1 -3.7888719883683e+15
1 -3.7270773018946e+15
1 -3.6864175876729e+15
1 -3.576314515676e+15
1 -3.3233417197758e+15
1 -3.1102253970459e+15
1 -3.0635505153732e+15
1 -3.0341118354464e+15
1 -2.9647779523703e+15
1 -2.9223869655223e+15
1 -2.7783888210773e+15
1 -2.7161646138894e+15
1 -2.4781858849276e+15
1 -2.4132913232035e+15
1 -2.386069219851e+15
1 -2.3586130412495e+15
1 -2.1554506276887e+15
1 -2.1311724553497e+15
1 -2.0219788129828e+15
1 -1.9614537541599e+15
1 -1.9442992112387e+15
1 -1.901157597901e+15
1 -1.6219909121579e+15
1 -1.4776573382406e+15
1 -1.3555027381567e+15
1 -1.327486101787e+15
1 -8.2532644842082e+14
1 -7.6162992033519e+14
1 -2.5098611912698e+14
2 -5.9338726964733e+15
2 -5.7687250610806e+15
2 -5.5079500503087e+15
2 -5.4532617101932e+15
2 -5.4352160170634e+15
2 -4.899701208212e+15
2 -4.8388411820048e+15
2 -4.692161651358e+15
2 -4.6063281722839e+15
2 -4.4730969924845e+15
2 -4.3630625088308e+15
2 -4.3453834263686e+15
2 -4.2948587284263e+15
2 -4.26748810376e+15
2 -3.9489924813442e+15
2 -3.8006342445088e+15
2 -3.7660811937951e+15
2 -3.7392340887462e+15
2 -3.6062990368702e+15
2 -3.5513666841784e+15
2 -3.4903267449712e+15
2 -3.4681027835815e+15
2 -3.4602473471339e+15
2 -3.1792392252555e+15
2 -3.1469819461335e+15
2 -3.0953404248081e+15
2 -3.0819702152973e+15
2 -3.0682524323647e+15
2 -3.0038133785248e+15
2 -2.9082904352703e+15
2 -2.728574794111e+15
2 -2.6338346899468e+15
2 -2.5719226728176e+15
2 -2.3388389426439e+15
2 -2.3278041956988e+15
2 -2.2708353712e+15
2 -1.7493001185376e+15
2 -1.3492927605947e+15
2 -8.5964421178724e+14
2 -8.0719185552948e+14
2 -3.3847874631049e+14
2 -2718042011659.4
2 1.0053458000702e+14
3 -5.7635242835727e+15
3 -5.1571357905783e+15
3 -5.0750215756601e+15
3 -4.8792424645771e+15
3 -4.6849389933146e+15
3 -4.517668995713e+15
3 -4.3929359406153e+15
3 -4.2998952666807e+15
3 -4.2612918721773e+15
3 -4.0000161574097e+15
3 -3.9098919476105e+15
3 -3.8174216731431e+15
3 -3.7176910154423e+15
3 -3.6801206750704e+15
3 -3.5748249389095e+15
3 -3.3043626317593e+15
3 -3.0969130434218e+15
3 -3.0718690513918e+15
3 -3.0493106461084e+15
3 -2.9666859650703e+15
3 -2.9251566808301e+15
3 -2.7523197605447e+15
3 -2.7087060339096e+15
3 -2.4671032596168e+15
3 -2.443309267776e+15
3 -2.402317876258e+15
3 -2.3463490270074e+15
3 -2.144126075377e+15
3 -2.0995727074904e+15
3 -2.0177726876614e+15
3 -1.9948667629768e+15
3 -1.9573404807018e+15
3 -1.8991825761857e+15
3 -1.6010690124295e+15
3 -1.3602384990622e+15
3 -1.3417209650868e+15
3 -1.3135504201864e+15
3 -7.9215957908515e+14
3 -7.4876804310131e+14
3 -2.5038384247196e+14
4 -5.8430765714802e+15
4 -5.1820730147675e+15
4 -5.0667600993103e+15
4 -4.915716224206e+15
4 -4.8783266788159e+15
4 -4.7575868642769e+15
4 -4.5442851442466e+15
4 -4.4960252745991e+15
4 -4.4450125514883e+15
4 -4.3464437846708e+15
4 -4.0420189274905e+15
4 -3.9991775199205e+15
4 -3.9567507867318e+15
4 -3.9133311232134e+15
4 -3.796503251397e+15
4 -3.7903591083883e+15
4 -3.7792880798417e+15
4 -3.7161562739704e+15
4 -3.39604092007e+15
4 -3.3638943777205e+15
4 -3.2713289055859e+15
4 -3.2598534053434e+15
4 -3.1300384035761e+15
4 -2.8802755327075e+15
4 -2.8691068758435e+15
4 -2.8520007960174e+15
4 -2.7058397285211e+15
4 -2.6286694300424e+15
4 -2.6253540089107e+15
4 -2.3379178301903e+15
4 -2.2743573802286e+15
4 -2.0420897301919e+15
4 -1.6940276910618e+15
4 -1.5659963122984e+15
4 -1.5563990210941e+15
4 -1.4101511085249e+15
4 -1.1552086917972e+15
4 -1.1153502865898e+15
4 -1.0119030470508e+15
4 -8.5454028003382e+14
4 -7.2472915433661e+14
4 -3.0940552071134e+14
5 -5.7635242835727e+15
5 -5.1571357905783e+15
5 -5.0750215756601e+15
5 -4.8792424645771e+15
5 -4.6849389933146e+15
5 -4.517668995713e+15
5 -4.3929359406153e+15
5 -4.2998952666807e+15
5 -4.2612918721773e+15
5 -4.0000161574097e+15
5 -3.9098919476105e+15
5 -3.8174216731431e+15
5 -3.7176910154423e+15
5 -3.6801206750704e+15
5 -3.5748249389095e+15
5 -3.3043626317593e+15
5 -3.0969130434218e+15
5 -3.0718690513918e+15
5 -3.0493106461084e+15
5 -2.9666859650703e+15
5 -2.9251566808301e+15
5 -2.7523197605447e+15
5 -2.7087060339096e+15
5 -2.4671032596168e+15
5 -2.443309267776e+15
5 -2.402317876258e+15
5 -2.3463490270074e+15
5 -2.144126075377e+15
5 -2.0995727074904e+15
5 -2.0177726876614e+15
5 -1.9948667629768e+15
5 -1.9573404807018e+15
5 -1.8991825761857e+15
5 -1.6010690124295e+15
5 -1.3602384990622e+15
5 -1.3417209650868e+15
5 -1.3135504201864e+15
5 -7.9215957908515e+14
5 -7.4876804310131e+14
5 -2.5038384247196e+14
6 -5.9338726964733e+15
6 -5.7687250610806e+15
6 -5.5079500503087e+15
6 -5.4532617101932e+15
6 -5.4352160170634e+15
6 -4.899701208212e+15
6 -4.8388411820048e+15
6 -4.692161651358e+15
6 -4.6063281722838e+15
6 -4.4730969924845e+15
6 -4.3630625088308e+15
6 -4.3453834263686e+15
6 -4.2948587284263e+15
6 -4.26748810376e+15
6 -3.9489924813442e+15
6 -3.8006342445088e+15
6 -3.7660811937951e+15
6 -3.7392340887462e+15
6 -3.6062990368702e+15
6 -3.5513666841784e+15
6 -3.4903267449712e+15
6 -3.4681027835815e+15
6 -3.4602473471339e+15
6 -3.1792392252555e+15
6 -3.1469819461335e+15
6 -3.0953404248081e+15
6 -3.0819702152973e+15
6 -3.0682524323647e+15
6 -3.0038133785248e+15
6 -2.9082904352703e+15
6 -2.728574794111e+15
6 -2.6338346899468e+15
6 -2.5719226728176e+15
6 -2.3388389426439e+15
6 -2.3278041956988e+15
6 -2.2708353712e+15
6 -1.7493001185376e+15
6 -1.3492927605947e+15
6 -8.5964421178724e+14
6 -8.0719185552948e+14
6 -3.3847874631049e+14
6 -2718042011659.3
6 1.0053458000702e+14
7 -5.7965217499578e+15
7 -5.1704852567657e+15
7 -5.0456918612434e+15
7 -4.8737954603421e+15
7 -4.6765813363009e+15
7 -4.5077822893778e+15
7 -4.3303577204512e+15
7 -4.2648349998227e+15
7 -4.2375513727919e+15
7 -3.9505945378452e+15
7 -3.8686991801967e+15
7 -3.7888719883683e+15
7 -3.7270773018946e+15
7 -3.6864175876729e+15
7 -3.576314515676e+15
7 -3.3233417197758e+15
7 -3.1102253970459e+15
7 -3.0635505153732e+15
7 -3.0341118354464e+15
7 -2.9647779523703e+15
7 -2.9223869655223e+15
7 -2.7783888210773e+15
7 -2.7161646138894e+15
7 -2.4781858849276e+15
7 -2.4132913232035e+15
7 -2.386069219851e+15
7 -2.3586130412495e+15
7 -2.1554506276887e+15
7 -2.1311724553497e+15
7 -2.0219788129828e+15
7 -1.9614537541599e+15
7 -1.9442992112387e+15
7 -1.901157597901e+15
7 -1.6219909121579e+15
7 -1.4776573382406e+15
7 -1.3555027381567e+15
7 -1.327486101787e+15
7 -8.2532644842082e+14
7 -7.6162992033519e+14
7 -2.5098611912698e+14
8 -5.8715789927919e+15
8 -5.1860054503123e+15
8 -5.0455002845416e+15
8 -4.9239135867389e+15
8 -4.8603819516904e+15
8 -4.749725407538e+15
8 -4.5435833183873e+15
8 -4.5041418727293e+15
8 -4.4542185959197e+15
8 -4.3917269087875e+15
8 -4.0629818638357e+15
8 -3.9895530226705e+15
8 -3.9606502135277e+15
8 -3.8534285430522e+15
8 -3.8190721360355e+15
8 -3.7823160953221e+15
8 -3.7770976685752e+15
8 -3.7082806676862e+15
8 -3.3919272257588e+15
8 -3.3198662952522e+15
8 -3.2733644299125e+15
8 -3.2631559681786e+15
8 -3.153597220305e+15
8 -2.974479299172e+15
8 -2.873705952319e+15
8 -2.8543497527415e+15
8 -2.6600106662639e+15
8 -2.6326635708029e+15
8 -2.6145326687561e+15
8 -2.3041735204192e+15
8 -2.274730040617e+15
8 -2.0308585022353e+15
8 -1.6759355541003e+15
8 -1.6097009279161e+15
8 -1.5575919180375e+15
8 -1.5056990275649e+15
8 -1.2074648901788e+15
8 -1.1399588406621e+15
8 -1.0224749708467e+15
8 -8.5403735004377e+14
8 -7.5216253915089e+14
8 -4.3407457738041e+14
9 -5.812536363098e+15
9 -5.1420044867168e+15
9 -4.9859135242839e+15
9 -4.8570922357736e+15
9 -4.6523019079801e+15
9 -4.4204049177396e+15
9 -4.3494051528535e+15
9 -4.2898183661209e+15
9 -4.2694523415346e+15
