# Ky E
0 -2.1704463460243e+18
0 -1.8859942417907e+18
0 -1.8809795269332e+18
0 -1.8227696572004e+18
0 -1.6827705694442e+18
0 -1.6240832056274e+18
0 -1.6178000752519e+18
0 -1.5889608604e+18
0 -1.5829143246347e+18
0 -1.5715561775811e+18
0 -1.535181647287e+18
0 -1.5122149701568e+18
0 -1.4654549783833e+18
0 -1.4117483996017e+18
0 -1.3968329009805e+18
0 -1.3535488727163e+18
0 -1.3458311576665e+18
0 -1.3319291834264e+18
0 -1.3148334371432e+18
0 -1.3032672801669e+18
0 -1.2773874903019e+18
0 -1.2600415800378e+18
0 -1.2310774002271e+18
0 -1.2038132203374e+18
0 -1.1696296221281e+18
0 -1.1498755056514e+18
0 -1.1087385072122e+18
0 -1.0921770002551e+18
0 -1.0571704624463e+18
0 -1.0267534546762e+18
0 -1.0159966735494e+18
0 -9.985313247284e+17
0 -9.9480348589543e+17
0 -9.7181535306075e+17
0 -9.2898674695289e+17
0 -9.1867961789364e+17
0 -9.0812708333695e+17
0 -8.3102562615128e+17
0 -8.0379203654482e+17
0 -7.7378761984033e+17
0 -7.0471629464291e+17
0 -6.8515891838615e+17
1 -2.1803691979305e+18
1 -1.8909668474244e+18
1 -1.8708270593064e+18
1 -1.815924545524e+18
1 -1.7060581065263e+18
1 -1.6571375714873e+18
1 -1.6507953328996e+18
1 -1.6148050069481e+18
1 -1.573399480217e+18
1 -1.5526020280367e+18
1 -1.513117394469e+18
1 -1.5045357820785e+18
1 -1.4852676301485e+18
1 -1.3713657642633e+18
1 -1.3628875609807e+18
1 -1.343675467241e+18
1 -1.3294459322132e+18
1 -1.2674261805836e+18
1 -1.2635985124642e+18
1 -1.2387374034957e+18
1 -1.2264452969411e+18
1 -1.2121513282631e+18
1 -1.1982028520789e+18
1 -1.1752681534657e+18
1 -1.1338331490279e+18
1 -1.1152084909202e+18
1 -1.0891741306369e+18
1 -1.0606341884952e+18
1 -1.0359223107051e+18
1 -1.0192103480564e+18
1 -1.0073717722515e+18
1 -9.8050132970919e+17
1 -9.6082955663167e+17
1 -9.3941448354509e+17
1 -8.4569135230943e+17
1 -8.3144513269825e+17
1 -7.6562868191373e+17
1 -7.6200538893496e+17
1 -7.4453722710163e+17
1 -7.3004441951713e+17
2 -2.1896317103654e+18
2 -1.9027291329625e+18
2 -1.8747727010568e+18
2 -1.8328671746588e+18
2 -1.8169369094466e+18
2 -1.7769829787451e+18
2 -1.7602135923247e+18
2 -1.7113792695942e+18
2 -1.6332527281799e+18
2 -1.5821584525844e+18
2 -1.5546356571394e+18
2 -1.5400035802508e+18
2 -1.5294545245684e+18
2 -1.5083947939053e+18
2 -1.4262355111788e+18
2 -1.3935509972289e+18
2 -1.3716677543116e+18
2 -1.3237106657483e+18
2 -1.3047311952454e+18
2 -1.2996436526071e+18
2 -1.2746562995344e+18
2 -1.2671822336682e+18
2 -1.2314182915697e+18
2 -1.2225047498033e+18
2 -1.2085930415819e+18
2 -1.1934698585134e+18
2 -1.1649745662988e+18
2 -1.1587971939681e+18
2 -1.1417859212324e+18
2 -1.1220819548928e+18
2 -1.0872110454743e+18
2 -1.0412543780114e+18
2 -9.777774656713e+17
2 -9.6824565263347e+17
2 -9.343473598839e+17
2 -9.2357626971905e+17
2 -9.0420205695497e+17
2 -8.3152028636001e+17
