# Ky E
0 -6.49934386332e+27
0 -5.3965183481036e+27
0 -5.0016307831019e+27
0 -4.8174860923143e+27
0 -4.7021837570763e+27
0 -4.5690137207157e+27
0 -4.4614180435937e+27
0 -4.3497391303413e+27
0 -3.9809012826169e+27
0 -3.8766781124489e+27
0 -3.7964067674044e+27
0 -3.7117229623268e+27
0 -3.6520634602539e+27
0 -3.5754886831731e+27
0 -3.2745267057346e+27
0 -3.1938852061151e+27
0 -3.0408229210123e+27
0 -2.8859649274611e+27
0 -2.8253029138927e+27
0 -2.672050940017e+27
0 -2.2984244747957e+27
0 -1.8831697915864e+27
0 -1.7982647944133e+27
0 -1.6375270802852e+27
0 -1.6024243196871e+27
0 -1.5092356735554e+27
0 -1.4318988488383e+27
0 -1.370735508958e+27
0 -1.2525190307875e+27
0 -1.0408406965214e+27
0 -9.7097464495726e+26
0 -7.7120362426585e+26
0 -6.2079476588862e+26
0 -5.0119128612598e+26
0 -3.0535410157071e+26
0 4.1529458010766e+26
0 6.7726690215542e+26
0 7.2057038409242e+26
0 9.9338491647517e+26
0 1.177612097458e+27
0 1.4418389654311e+27
0 1.7654459390703e+27
1 -6.9295841678893e+27
1 -6.0698388435189e+27
1 -5.8424827541813e+27
1 -5.2811325211974e+27
1 -5.1432280629366e+27
1 -4.9571024433902e+27
1 -4.5751216406694e+27
1 -4.2912647399586e+27
1 -4.226794723908e+27
1 -3.8763596380952e+27
1 -3.7188566165072e+27
1 -3.5987661437067e+27
1 -3.5322535162825e+27
1 -3.4953548369251e+27
1 -3.3746423707265e+27
1 -3.2840747469174e+27
1 -3.0423776953627e+27
1 -2.9295222791437e+27
1 -2.7717404802685e+27
1 -2.6473794678012e+27
1 -2.5586450043726e+27
1 -2.3010163404789e+27
1 -1.853019082903e+27
1 -1.7468051983377e+27
1 -1.6739845245183e+27
1 -1.6135029652906e+27
1 -1.4856199426479e+27
1 -1.3916180368827e+27
1 -1.292390573916e+27
1 -1.1339047731661e+27
1 -8.4056384822131e+26
1 -7.4233177269142e+26
1 -4.1500518168386e+26
1 -3.1767488496968e+24
1 2.3309372337493e+26
1 4.2090129115321e+26
1 6.189788977568e+26
1 1.4220052141071e+27
1 1.9476061232116e+27
1 2.0378824671312e+27
2 -9.2530798023257e+27
2 -7.4964323305717e+27
