# Ky E
0 -21566.893298068
0 -21432.805156596
0 -19271.075840955
0 -19271.075840955
0 -18659.058615532
0 -18659.058615532
0 -16781.374810115
0 -16275.562187348
0 -16275.562187348
0 -15711.46364421
0 -15419.237508347
0 -14603.984946907
0 -14603.984946907
0 -13427.16387138
0 -11971.017972544
0 -11971.017972544
0 -11856.22452224
0 -11190.16594138
0 -10324.772190935
0 -9934.5809922313
0 -9284.9040997073
0 -8327.9233933742
0 -7713.833862738
0 -7706.4334115297
0 -7706.4334115297
0 -7415.7460896593
0 -7415.7460896593
0 -7195.4196953779
0 -7171.184776356
0 -7076.7095174937
0 -5526.6785003644
0 -4837.4474841737
0 -4837.4474841737
0 -3863.3659652371
0 -2740.7818857645
0 -2462.7901824541
0 -2414.4980823089
0 -2414.4980823089
0 -996.75532870448
0 -996.75532870447
0 -300.49504922948
0 5632.3537658337
1 -19270.829570961
1 -19180.924157684
1 -19180.924157684
1 -18696.475218992
1 -18658.809819661
1 -16592.4459537
1 -16592.4459537
1 -16274.848241286
1 -15550.346043442
1 -15082.026897793
1 -15082.026897793
1 -15019.955050532
1 -14603.689528771
1 -13326.732156532
1 -12509.623493251
1 -12509.623493251
1 -11970.896950637
1 -11714.75247219
1 -9544.522805661
1 -9544.522805661
1 -8954.9913933563
1 -8954.9913933563
1 -8523.543823855
1 -7707.1561110889
1 -7414.8868639244
1 -6690.0241292366
1 -6690.0241292366
1 -5344.331945758
1 -4836.6254285436
1 -3393.1143405115
1 -3182.1656588064
1 -3182.1656588064
1 -2413.9094997325
1 -2177.419482869
1 -2177.419482869
1 -1928.2289138515
1 -996.45000799679
1 -912.69611134151
1 420.69277374197
1 420.69277374197
2 -23090.093940488
2 -21434.250296635
2 -21239.410849222
2 -18696.752553032
2 -18696.752553032
2 -17600.652421885
2 -16781.17197513
2 -15709.772619083
2 -15550.556750122
2 -15550.556750122
2 -15418.585072376
2 -15020.532954285
2 -15020.532954285
2 -13326.370972
2 -13326.370972
2 -12179.832496235
2 -11857.760601273
2 -11715.117801722
2 -11715.117801722
2 -10707.31830939
2 -9866.4463957194
2 -8829.6010454371
2 -8523.2813040707
2 -8523.2813040707
2 -8327.8322147294
2 -7920.3161354762
2 -7195.6542471848
2 -5694.1063598229
2 -5345.3467502869
2 -5345.3467502869
2 -3862.3947325195
2 -3392.8985894419
2 -3392.8985894419
2 -3267.9865862403
2 -2739.086152477
2 -2461.7943880656
2 -1927.6104268605
2 -1927.6104268605
2 -911.70797511823
2 -911.70797511823
2 -300.10157634499
2 3584.2403274047
2 5343.1426052416
3 -19270.829570961
3 -19180.924157684
3 -19180.924157684
3 -18696.475218992
3 -18658.809819661
3 -16592.4459537
3 -16592.4459537
3 -16274.848241286
3 -15550.346043442
3 -15082.026897793
3 -15082.026897793
3 -15019.955050532
3 -14603.689528771
3 -13326.732156532
3 -12509.623493251
3 -12509.623493251
3 -11970.896950637
3 -11714.75247219
3 -9544.522805661
3 -9544.522805661
3 -8954.9913933563
3 -8954.9913933563
3 -8523.543823855
3 -7707.1561110889
3 -7414.8868639244
3 -6690.0241292366
3 -6690.0241292366
3 -5344.331945758
3 -4836.6254285436
3 -3393.1143405115
3 -3182.1656588064
3 -3182.1656588064
3 -2413.9094997325
3 -2177.419482869
3 -2177.419482869
3 -1928.2289138515
3 -996.45000799678
3 -912.69611134151
3 420.69277374197
3 420.69277374197
4 -21566.893298068
4 -21432.805156596
4 -19271.075840955
4 -19271.075840955
4 -18659.058615532
4 -18659.058615532
4 -16781.374810115
4 -16275.562187348
4 -16275.562187348
4 -15711.46364421
4 -15419.237508347
4 -14603.984946907
4 -14603.984946907
4 -13427.16387138
4 -11971.017972544
4 -11971.017972544
4 -11856.22452224
4 -11190.16594138
4 -10324.772190935
4 -9934.5809922313
4 -9284.9040997073
4 -8327.9233933742
4 -7713.833862738
4 -7706.4334115297
4 -7706.4334115297
4 -7415.7460896593
4 -7415.7460896593
4 -7195.4196953779
4 -7171.1847763559
4 -7076.7095174937
4 -5526.6785003644
4 -4837.4474841737
4 -4837.4474841737
4 -3863.3659652371
4 -2740.7818857645
4 -2462.7901824541
4 -2414.4980823089
4 -2414.4980823089
4 -996.75532870447
4 -996.75532870446
4 -300.49504922948
4 5632.3537658337
5 -19270.829570961
5 -19180.924157684
5 -19180.924157684
5 -18696.475218992
5 -18658.809819661
5 -16592.4459537
5 -16592.4459537
5 -16274.848241286
5 -15550.346043442
5 -15082.026897793
5 -15082.026897793
5 -15019.955050532
5 -14603.689528771
5 -13326.732156532
5 -12509.623493251
5 -12509.623493251
5 -11970.896950637
5 -11714.75247219
5 -9544.522805661
5 -9544.522805661
5 -8954.9913933563
5 -8954.9913933563
5 -8523.543823855
5 -7707.1561110889
5 -7414.8868639244
5 -6690.0241292366
5 -6690.0241292366
5 -5344.331945758
5 -4836.6254285436
5 -3393.1143405115
5 -3182.1656588064
5 -3182.1656588064
5 -2413.9094997325
5 -2177.419482869
5 -2177.419482869
5 -1928.2289138515
5 -996.45000799679
5 -912.69611134151
5 420.69277374196
5 420.69277374197
6 -23090.093940488
6 -21434.250296635
6 -21239.410849222
6 -18696.752553032
6 -18696.752553032
6 -17600.652421885
6 -16781.17197513
6 -15709.772619083
6 -15550.556750122
6 -15550.556750122
6 -15418.585072376
6 -15020.532954285
6 -15020.532954285
6 -13326.370972
6 -13326.370972
6 -12179.832496235
6 -11857.760601273
6 -11715.117801722
6 -11715.117801722
6 -10707.31830939
6 -9866.4463957194
6 -8829.6010454371
6 -8523.2813040707
6 -8523.2813040707
6 -8327.8322147294
6 -7920.3161354762
6 -7195.6542471848
6 -5694.1063598229
6 -5345.3467502869
6 -5345.3467502869
6 -3862.3947325195
6 -3392.8985894419
6 -3392.8985894419
6 -3267.9865862403
6 -2739.086152477
6 -2461.7943880656
6 -1927.6104268605
6 -1927.6104268605
6 -911.70797511823
6 -911.70797511823
6 -300.10157634499
6 3584.2403274047
6 5343.1426052416
7 -19270.829570961
7 -19180.924157684
7 -19180.924157684
7 -18696.475218992
7 -18658.809819661
7 -16592.4459537
7 -16592.4459537
7 -16274.848241286
7 -15550.346043442
7 -15082.026897793
7 -15082.026897793
7 -15019.955050532
7 -14603.689528771
7 -13326.732156532
7 -12509.623493251
7 -12509.623493251
7 -11970.896950637
7 -11714.75247219
