# Ky E
0 -1.2808268685036e+16
0 -1.2546234556881e+16
0 -1.2259787184659e+16
0 -1.0477999877979e+16
0 -9.4033789044977e+15
0 -7.682776831613e+15
0 -7.2676153536689e+15
0 -6.795707085064e+15
0 -5.9605044913377e+15
0 -5.0079606929691e+15
0 -4.302306339505e+15
0 -4.2189209333052e+15
0 -3.1526514640877e+15
0 -2.9883561969499e+15
0 -3.2063565407264e+14
0 9.4612137262053e+14
0 1.3501733205159e+15
0 1.8869484082473e+15
0 2.6297642964866e+15
0 2.8914739767454e+15
0 3.2242038312248e+15
0 4.0513984283229e+15
0 4.4521736473666e+15
0 4.8560129942806e+15
0 7.1631560033631e+15
0 7.7059882373051e+15
0 8.0082430419879e+15
0 8.455578720786e+15
0 9.0238035792895e+15
0 9.2842432866195e+15
0 9.9711389536321e+15
0 1.0622792295383e+16
0 1.1242907797853e+16
0 1.1684619764413e+16
0 1.2059011159867e+16
0 1.2748747187419e+16
0 1.3409628214797e+16
0 1.4334236858975e+16
0 1.5108696636835e+16
0 1.621946941361e+16
0 1.9272797041731e+16
0 2.1228687850257e+16
1 -1.5117015606409e+16
1 -1.1468189883406e+16
1 -1.0740557710065e+16
1 -1.0433886983972e+16
1 -8.161604922336e+15
1 -6.9127972547783e+15
1 -6.7619502194313e+15
1 -5.7903395174682e+15
1 -4.8608592828132e+15
1 -3.834435711645e+15
1 -3.6106192852093e+15
1 -3.2772085375147e+15
1 -3.0105507886839e+15
1 -1.9617239847425e+15
1 -1.66380667846e+15
1 -1.1504161692696e+15
1 -8.6844758602786e+14
1 3.6918929273868e+14
1 1.09101276539e+15
1 2.2596356631168e+15
1 2.6806898696163e+15
1 3.163836036436e+15
1 3.4940247016365e+15
1 3.9937381767923e+15
1 4.7031656314207e+15
1 5.9488637650144e+15
1 6.2608707204094e+15
1 6.8083834764548e+15
1 7.3103568863257e+15
1 8.0229189472375e+15
1 8.4786890944914e+15
1 9.152477259215e+15
1 9.8497692378416e+15
1 1.0606494350598e+16
1 1.0831260002057e+16
1 1.0999950915624e+16
1 1.1931120092594e+16
1 1.2876457955968e+16
1 1.3996865406576e+16
1 1.6843385264238e+16
2 -1.4029382158444e+16
2 -1.3486864370059e+16
2 -1.130613218531e+16
2 -1.1119588691747e+16
2 -9.5892251681041e+15
2 -8.485345050001e+15
2 -8.0847934037547e+15
2 -6.2646200037268e+15
2 -4.6110408456988e+15
2 -4.5256758136573e+15
2 -4.3721021156829e+15
2 -4.1580471198703e+15
2 -3.1353441465414e+15
2 -2.9844459775277e+15
2 -2.059332669504e+15
2 -1.7847291349298e+15
2 -3.6213917625071e+14
2 4.8070757344749e+14
2 1.4179514377689e+15
2 1.6667369311947e+15
2 2.619798423831e+15
2 3.8978024069786e+15
2 4.3487640860618e+15
2 4.5649085288635e+15
2 5.189690691268e+15
2 6.0688549001937e+15
2 6.4889016849856e+15
2 8.5196327973105e+15
2 8.7106756702409e+15
