# Ky E
0 -2.5242219777947e+21
0 -2.3014363073619e+21
0 -2.2601503408243e+21
0 -2.2394477054359e+21
0 -2.0966991415376e+21
0 -2.0570780203406e+21
0 -2.0426307145454e+21
0 -2.0195734296611e+21
0 -1.9887121519853e+21
0 -1.9292894252893e+21
0 -1.9223495497644e+21
0 -1.8802659609316e+21
0 -1.8000266460065e+21
0 -1.7850710893934e+21
0 -1.7424623953918e+21
0 -1.7160529459439e+21
0 -1.7030667063901e+21
0 -1.6567138264291e+21
0 -1.6283684473009e+21
0 -1.5946796596102e+21
0 -1.5766062891456e+21
0 -1.5453284294889e+21
0 -1.5384927022074e+21
0 -1.5238607550727e+21
0 -1.5134557000102e+21
0 -1.4230549153213e+21
0 -1.3694018852478e+21
0 -1.3536758795013e+21
0 -1.327486811365e+21
0 -1.3207454772442e+21
0 -1.2870797093115e+21
0 -1.2671822912336e+21
0 -1.2279932369016e+21
0 -1.2045808806936e+21
0 -1.1802991559285e+21
0 -1.1271002090327e+21
0 -1.0743633350598e+21
0 -9.8227517382566e+20
0 -9.6036926049612e+20
0 -8.1603875485549e+20
0 -6.8648324015481e+20
0 -5.5061019853891e+20
1 -2.4318120064735e+21
1 -2.4046039783789e+21
1 -2.3658363972798e+21
1 -2.3226396229455e+21
1 -2.1274205412986e+21
1 -2.0983346022509e+21
1 -2.0418265790218e+21
1 -2.0325488136133e+21
1 -1.9462754378771e+21
1 -1.9036567744454e+21
1 -1.8657229279512e+21
1 -1.8547849527542e+21
1 -1.8396643484011e+21
1 -1.818935462816e+21
1 -1.8035527542129e+21
1 -1.7787803955494e+21
1 -1.7432888078129e+21
1 -1.7269810219886e+21
1 -1.7126549975826e+21
1 -1.6881895092e+21
1 -1.6578300295712e+21
1 -1.5725214936956e+21
1 -1.5591790133551e+21
1 -1.5158022327936e+21
1 -1.4859876590151e+21
1 -1.4764880531223e+21
1 -1.4547301249978e+21
1 -1.4370445561862e+21
1 -1.3931966835395e+21
1 -1.2927027457957e+21
1 -1.2342357659544e+21
1 -1.1742718982536e+21
1 -1.1491738366011e+21
1 -1.0999025132479e+21
1 -1.067032673993e+21
1 -1.0414858747482e+21
1 -9.9758325618115e+20
1 -9.432402070826e+20
