# Ky E
0 9.236895073203e+20
0 9.3972504702423e+20
0 9.7428806895752e+20
0 1.0063548499543e+21
0 1.0276925884625e+21
0 1.0468501728267e+21
0 1.0721694419439e+21
0 1.111355898927e+21
0 1.1320905871483e+21
0 1.1474244752549e+21
0 1.1691782190179e+21
0 1.1827526747821e+21
0 1.1907238505801e+21
0 1.2033331226722e+21
0 1.2299039824489e+21
0 1.233380497741e+21
0 1.248067459879e+21
0 1.2966321803708e+21
0 1.3392582826184e+21
0 1.3635763556706e+21
0 1.3707620328845e+21
0 1.3755995571522e+21
0 1.3904181874978e+21
0 1.4345448534613e+21
0 1.443728255455e+21
0 1.4521077722824e+21
0 1.468597558976e+21
0 1.504907565352e+21
0 1.5107816534953e+21
0 1.561611469782e+21
0 1.5764632314237e+21
0 1.6040038567137e+21
0 1.6449192941039e+21
0 1.656174686777e+21
0 1.6871047016096e+21
0 1.7016002691765e+21
0 1.7259188129323e+21
0 1.8085027111842e+21
0 1.9148353087871e+21
0 2.0125563313217e+21
0 2.0210388907735e+21
0 2.2099453930636e+21
1 8.9688209605736e+20
1 9.2770299046283e+20
1 9.6431108028937e+20
1 9.9258969565824e+20
1 1.011820630978e+21
1 1.0297887404302e+21
1 1.0819940455941e+21
1 1.1202594476155e+21
1 1.1469413453223e+21
1 1.1539923346602e+21
1 1.1633782314264e+21
1 1.1982926317082e+21
1 1.2155943896235e+21
1 1.2337191410518e+21
1 1.2669132687418e+21
1 1.3054244162513e+21
1 1.3253955562653e+21
1 1.3506687721145e+21
1 1.3567981833139e+21
1 1.3650128142948e+21
1 1.3806111995445e+21
1 1.392418332619e+21
1 1.4064209793776e+21
1 1.4435734596393e+21
1 1.4730777744473e+21
1 1.4874427659468e+21
1 1.5356777057803e+21
1 1.5421894953337e+21
1 1.5768706580831e+21
1 1.5945482635721e+21
1 1.6504650499934e+21
1 1.6814202060069e+21
1 1.7170625615375e+21
1 1.757058092188e+21
1 1.7766971049364e+21
1 1.843998552472e+21
1 1.9112878746373e+21
1 2.0003873601569e+21
1 2.0238328912682e+21
1 2.2184733201959e+21
2 8.6769883279666e+20
2 8.828334015772e+20
2 9.3313241725316e+20
2 9.5745356342496e+20
2 1.0186009236315e+21
2 1.042239246791e+21
2 1.0853051412551e+21
2 1.1151843776915e+21
2 1.1342794656334e+21
2 1.1628009295796e+21
2 1.1845309104381e+21
2 1.2114465275147e+21
2 1.2245248229864e+21
2 1.2366441620967e+21
2 1.2598084498222e+21
2 1.2718450069965e+21
2 1.2913916150236e+21
2 1.3106334276356e+21
2 1.3214284162111e+21
2 1.3306114615547e+21
2 1.3784868585709e+21
2 1.4173900353422e+21
2 1.4226080765799e+21
2 1.4328268759201e+21
2 1.4428810440604e+21
2 1.4563068201164e+21
2 1.469099962995e+21
2 1.5070448114156e+21
2 1.5325870868059e+21
2 1.5399617558912e+21
2 1.63898415537e+21
2 1.653284827099e+21
2 1.6692870090381e+21
2 1.7035210210223e+21
2 1.7483518734077e+21
2 1.7923105998394e+21
2 1.8742615017908e+21
2 1.8964226964004e+21
2 1.9295350097967e+21
2 1.9447885145925e+21
2 1.9961376269109e+21
2 2.0267610152926e+21
2 2.227579937693e+21
3 8.9612326881514e+20
3 9.269011708375e+20
3 9.403169659856e+20
3 9.7588423251534e+20
3 1.0082872606369e+21
3 1.012705871918e+21
3 1.0780677689892e+21
3 1.1215413192903e+21
3 1.1428163112993e+21
3 1.1585864874755e+21
3 1.1657258647193e+21
3 1.2020755665827e+21
3 1.2143745354135e+21
3 1.2349033015636e+21
3 1.2424192300324e+21
3 1.2941250366699e+21
3 1.3132763734876e+21
3 1.3492299566277e+21
3 1.3665304710474e+21
3 1.3789296745131e+21
3 1.3829839661269e+21
3 1.4047550502714e+21
3 1.4141654088031e+21
3 1.4449244128791e+21
3 1.4803960923442e+21
3 1.5000098487928e+21
3 1.5281315234739e+21
3 1.5648808500104e+21
3 1.5837423142486e+21
3 1.5994838409688e+21
3 1.6625088926507e+21
3 1.6835554681251e+21
3 1.7149204227624e+21
3 1.7658895258834e+21
3 1.7875950651189e+21
3 1.8440317851721e+21
3 1.9019299046918e+21
3 1.9883406008499e+21
3 2.0099260748298e+21
3 2.23345259225e+21
4 9.1589536699756e+20
4 9.2080582182697e+20
4 9.5699369122037e+20
