# Ky E
0 -3.7817420748301e+14
0 -3.4918314191428e+14
0 -3.4766797169662e+14
0 -3.1894283640004e+14
0 -3.1486531424647e+14
0 -3.1334343247664e+14
0 -3.1334343247664e+14
0 -2.9862773619343e+14
0 -2.9427777853836e+14
0 -2.6152057480326e+14
0 -2.6152057480326e+14
0 -2.4193758712268e+14
0 -2.4193758712268e+14
0 -2.1256198999632e+14
0 -2.0801173363842e+14
0 -2.0801173363842e+14
0 -2.0719276487042e+14
0 -2.0509809978512e+14
0 -2.0509809978512e+14
0 -1.7808151368885e+14
0 -1.7652546692627e+14
0 -1.7652546692627e+14
0 -1.7618863450052e+14
0 -1.7040348145481e+14
0 -1.5228944046628e+14
0 -1.5228944046628e+14
0 -1.4855784933929e+14
0 -1.4719628646695e+14
0 -1.4538888622543e+14
0 -1.4007312459128e+14
0 -1.3590358421825e+14
0 -1.1036429975388e+14
0 -1.1036429975388e+14
0 -1.1015751115162e+14
0 -90724258934044
0 -90724258934044
0 -72589696350363
0 -72589696350363
0 -72364638492169
0 -16238698658976
0 1487830977533.3
0 4367710158013.6
1 -3.6245949535727e+14
1 -3.4571355040752e+14
1 -3.4571355040752e+14
1 -3.1592862182475e+14
1 -2.9560510476647e+14
1 -2.9560510476647e+14
1 -2.8243374264102e+14
1 -2.8243374264102e+14
1 -2.7012154460511e+14
1 -2.7012154460511e+14
1 -2.6099290681832e+14
1 -2.5123717026718e+14
1 -2.5123717026718e+14
1 -2.4149726810726e+14
1 -2.364973840012e+14
1 -2.2385281381278e+14
1 -2.08260353208e+14
1 -2.0689284556563e+14
1 -2.0397893475832e+14
1 -2.0061548179373e+14
1 -2.0061548179373e+14
1 -1.802580279867e+14
1 -1.802580279867e+14
1 -1.7527773388802e+14
1 -1.7519134200048e+14
1 -1.6803397768908e+14
1 -1.6803397768907e+14
1 -1.5345836722601e+14
1 -1.519322625007e+14
1 -1.4355018883184e+14
1 -1.4355018883184e+14
1 -1.3055195755044e+14
1 -1.2761845846754e+14
1 -1.0943043597107e+14
1 -90027510906975
1 -89195484111841
1 -71389927311823
1 -48116434081569
1 -48116434081569
1 -20295899035703
2 -3.7253360047021e+14
2 -3.6156200147851e+14
2 -3.615620014785e+14
2 -3.5852334997804e+14
2 -3.5012785958598e+14
2 -3.2188817572356e+14
2 -3.1465800069563e+14
2 -2.3885292217511e+14
2 -2.3885292217511e+14
2 -2.227597893049e+14
2 -2.227597893049e+14
2 -2.1837732465315e+14
2 -2.1177304370747e+14
2 -2.0980462629725e+14
2 -2.0980462629725e+14
2 -1.9528139932309e+14
2 -1.9110041644402e+14
2 -1.7689833857727e+14
2 -1.7445598647192e+14
2 -1.7445598647192e+14
2 -1.6981273272626e+14
2 -1.6834130769389e+14
2 -1.5525713866347e+14
2 -1.5525713866347e+14
2 -1.4767971665287e+14
2 -1.4626163220051e+14
2 -1.4567524331375e+14
2 -1.4478385258197e+14
2 -1.3763672942303e+14
2 -1.3111685845293e+14
2 -1.3111685845293e+14
2 -1.2741424939353e+14
2 -1.2741424939353e+14
2 -1.1024920274253e+14
2 -1.0427142057911e+14
2 -96005718251826
2 -87444267525425
2 -87444267525425
2 -18713759135538
2 -18713759135538
2 -15264739173900
2 3051754384731.9
2 54722883310338
3 -3.6245949535727e+14
3 -3.4571355040752e+14
3 -3.4571355040752e+14
3 -3.1592862182475e+14
3 -2.9560510476647e+14
3 -2.9560510476647e+14
3 -2.8243374264102e+14
3 -2.8243374264102e+14
3 -2.7012154460511e+14
3 -2.7012154460511e+14
3 -2.6099290681832e+14
3 -2.5123717026718e+14
3 -2.5123717026718e+14
3 -2.4149726810726e+14
3 -2.364973840012e+14
3 -2.2385281381278e+14
3 -2.08260353208e+14
3 -2.0689284556563e+14
3 -2.0397893475832e+14
3 -2.0061548179373e+14
3 -2.0061548179373e+14
3 -1.802580279867e+14
3 -1.802580279867e+14
3 -1.7527773388802e+14
3 -1.7519134200048e+14
3 -1.6803397768908e+14
3 -1.6803397768908e+14
3 -1.5345836722601e+14
3 -1.519322625007e+14
3 -1.4355018883184e+14
3 -1.4355018883184e+14
3 -1.3055195755044e+14
3 -1.2761845846754e+14
3 -1.0943043597107e+14
3 -90027510906975
3 -89195484111841
3 -71389927311823
3 -48116434081569
3 -48116434081569
3 -20295899035703
4 -3.7817420748301e+14
4 -3.4918314191428e+14
4 -3.4766797169662e+14
4 -3.1894283640004e+14
4 -3.1486531424647e+14
4 -3.1334343247664e+14
4 -3.1334343247664e+14
4 -2.9862773619343e+14
4 -2.9427777853836e+14
4 -2.6152057480326e+14
4 -2.6152057480326e+14
4 -2.4193758712268e+14
4 -2.4193758712268e+14
4 -2.1256198999632e+14
4 -2.0801173363842e+14
4 -2.0801173363842e+14
4 -2.0719276487042e+14
4 -2.0509809978512e+14
4 -2.0509809978512e+14
4 -1.7808151368885e+14
4 -1.7652546692627e+14
4 -1.7652546692627e+14
4 -1.7618863450052e+14
4 -1.7040348145481e+14
4 -1.5228944046628e+14
4 -1.5228944046628e+14
4 -1.4855784933929e+14
4 -1.4719628646695e+14
4 -1.4538888622543e+14
4 -1.4007312459128e+14
4 -1.3590358421825e+14
4 -1.1036429975388e+14
4 -1.1036429975388e+14
4 -1.1015751115162e+14
4 -90724258934044
4 -90724258934044
4 -72589696350363
4 -72589696350363
4 -72364638492169
4 -16238698658976
4 1487830977533.2
4 4367710158013.5
5 -3.6245949535727e+14
5 -3.4571355040752e+14
5 -3.4571355040752e+14
5 -3.1592862182475e+14
5 -2.9560510476647e+14
5 -2.9560510476647e+14
5 -2.8243374264102e+14
5 -2.8243374264102e+14
5 -2.7012154460511e+14
5 -2.7012154460511e+14
5 -2.6099290681832e+14
5 -2.5123717026718e+14
5 -2.5123717026718e+14
5 -2.4149726810726e+14
5 -2.364973840012e+14
5 -2.2385281381278e+14
5 -2.08260353208e+14
5 -2.0689284556563e+14
5 -2.0397893475832e+14
5 -2.0061548179373e+14
5 -2.0061548179373e+14
5 -1.802580279867e+14
5 -1.802580279867e+14
5 -1.7527773388802e+14
5 -1.7519134200048e+14
5 -1.6803397768908e+14
5 -1.6803397768908e+14
5 -1.5345836722601e+14
5 -1.519322625007e+14
5 -1.4355018883184e+14
5 -1.4355018883184e+14
5 -1.3055195755044e+14
5 -1.2761845846754e+14
5 -1.0943043597107e+14
5 -90027510906975
5 -89195484111841
5 -71389927311823
5 -48116434081569
5 -48116434081569
5 -20295899035703
6 -3.7253360047021e+14
6 -3.6156200147851e+14
6 -3.6156200147851e+14
6 -3.5852334997804e+14
6 -3.5012785958598e+14
6 -3.2188817572356e+14
6 -3.1465800069563e+14
6 -2.3885292217511e+14
6 -2.3885292217511e+14
6 -2.227597893049e+14
6 -2.227597893049e+14
6 -2.1837732465315e+14
6 -2.1177304370747e+14
6 -2.0980462629725e+14
6 -2.0980462629725e+14
6 -1.9528139932309e+14
6 -1.9110041644402e+14
6 -1.7689833857727e+14
6 -1.7445598647192e+14
6 -1.7445598647192e+14
6 -1.6981273272626e+14
6 -1.6834130769389e+14
6 -1.5525713866348e+14
6 -1.5525713866347e+14
6 -1.4767971665287e+14
6 -1.4626163220051e+14
6 -1.4567524331375e+14
6 -1.4478385258197e+14
6 -1.3763672942303e+14
6 -1.3111685845293e+14
6 -1.3111685845293e+14
6 -1.2741424939353e+14
6 -1.2741424939353e+14
6 -1.1024920274253e+14
6 -1.0427142057911e+14
6 -96005718251826
6 -87444267525425
6 -87444267525425
6 -18713759135538
6 -18713759135538
6 -15264739173900
6 3051754384731.8
6 54722883310337
7 -3.6245949535727e+14
7 -3.4571355040752e+14
7 -3.4571355040752e+14
7 -3.1592862182475e+14
7 -2.9560510476647e+14
7 -2.9560510476647e+14
7 -2.8243374264102e+14
7 -2.8243374264102e+14
7 -2.7012154460511e+14
7 -2.7012154460511e+14
7 -2.6099290681832e+14
7 -2.5123717026718e+14
7 -2.5123717026718e+14
7 -2.4149726810726e+14
7 -2.364973840012e+14
7 -2.2385281381278e+14
7 -2.08260353208e+14
7 -2.0689284556563e+14
7 -2.0397893475832e+14
7 -2.0061548179373e+14
7 -2.0061548179373e+14
7 -1.802580279867e+14
7 -1.802580279867e+14
7 -1.7527773388802e+14
7 -1.7519134200048e+14
7 -1.6803397768908e+14
7 -1.6803397768908e+14
7 -1.5345836722601e+14
7 -1.519322625007e+14
7 -1.4355018883184e+14
7 -1.4355018883184e+14
7 -1.3055195755044e+14
7 -1.2761845846754e+14
7 -1.0943043597107e+14
7 -90027510906975
7 -89195484111841
7 -71389927311823
7 -48116434081569
7 -48116434081569
7 -20295899035703
8 -3.7817420748301e+14
8 -3.4918314191428e+14
8 -3.4766797169662e+14
8 -3.1894283640004e+14
8 -3.1486531424647e+14
