# Ky E
0 -127871365869.72
0 -127871365869.72
0 -87762033121.275
0 39207856824.301
0 53470060476.367
0 62556244803.853
0 62556244803.853
0 87721265155.543
0 89903917626.542
0 89903917626.542
0 127797359865.39
0 145598107380.37
0 149649775837.19
0 162964068575.27
0 205050492575.33
0 236222504170.08
0 236222504170.08
0 240129916932.25
0 325293561974.11
0 334410465202.39
0 334410465202.39
0 347427833789.4
0 360717088801.86
0 360717088801.86
0 398437005338.93
0 398437005338.93
0 406583950013.84
0 459891970696.03
0 463764070660.28
0 481596536569.63
0 521696957558.72
0 521696957558.72
0 589866339552.62
0 595386271928.94
0 595386271928.94
0 595741711050.17
0 600813458312.48
0 704131808175.89
0 704131808175.89
0 709120654121.42
0 734206807900.75
0 753765091868.96
1 -127624864983.88
1 -105172980366.43
1 -105172980366.43
1 -43381440247.104
1 3708952120.9822
1 62365238601.719
1 89708542067.842
1 113510209315.19
1 138387188628.34
1 138387188628.34
1 153681734538.56
1 153681734538.56
1 226626152221.61
1 226626152221.61
1 235472866308.41
1 236294322622.43
1 279917129212.86
1 279917129212.86
1 290467623199.04
1 290467623199.04
1 307275267985.01
1 329778896778.21
1 334709462140.39
1 361084647171.44
1 398765326190.08
1 400242911619.25
1 400242911619.25
1 456238245429.56
1 456238245429.56
1 482485636847.37
1 521829892370.54
1 545984631944.31
1 563050912254.72
1 563050912254.72
1 595611777723.14
1 620277037843.35
1 620277037843.35
1 638886692944.75
1 704455230895.33
1 719037865428.24
2 -210258179314.28
2 -88180977390.059
2 -42787968307.587
2 -42787968307.587
2 3444710594.6784
2 3444710594.6786
2 38383300428.414
2 53850584459.957
2 113050133145.45
2 113050133145.45
2 142314869080.33
2 148858062015.78
2 163079723274
2 235286182649.5
2 235286182649.5
2 240234700890.64
2 291189193174.23
2 307251713574.8
2 307251713574.8
2 328749405708.24
2 329664696052.73
2 329664696052.73
2 348232171132.51
2 406101332557.36
2 411432405526
2 460580655715.72
2 464225618566.61
2 482065431885.14
2 482938268209.5
2 482938268209.5
2 513299262495.33
2 545682756047.84
2 545682756047.84
2 550916897269.68
2 638660652357.13
2 638660652357.13
2 646191892653.23
2 719413374607.11
2 719568441419.25
2 719568441419.25
2 734665642032.45
2 754052683753.56
2 788080275793.09
3 -127624864983.88
3 -105172980366.43
3 -105172980366.43
3 -43381440247.104
3 3708952120.9821
3 62365238601.719
3 89708542067.842
3 113510209315.19
3 138387188628.34
3 138387188628.34
3 153681734538.56
3 153681734538.56
3 226626152221.61
3 226626152221.61
3 235472866308.41
3 236294322622.43
3 279917129212.86
3 279917129212.86
3 290467623199.04
3 290467623199.04
3 307275267985.01
3 329778896778.21
3 334709462140.39
3 361084647171.44
3 398765326190.08
3 400242911619.25
3 400242911619.25
3 456238245429.56
3 456238245429.56
3 482485636847.37
3 521829892370.54
3 545984631944.31
3 563050912254.72
3 563050912254.72
3 595611777723.14
3 620277037843.35
3 620277037843.35
3 638886692944.74
3 704455230895.33
3 719037865428.24
4 -127871365869.72
4 -127871365869.72
4 -87762033121.276
4 39207856824.301
4 53470060476.367
4 62556244803.853
4 62556244803.853
4 87721265155.543
4 89903917626.542
4 89903917626.542
4 127797359865.39
4 145598107380.36
4 149649775837.19
4 162964068575.27
4 205050492575.33
4 236222504170.08
4 236222504170.08
4 240129916932.25
4 325293561974.11
4 334410465202.39
4 334410465202.39
4 347427833789.39
4 360717088801.86
4 360717088801.86
4 398437005338.93
4 398437005338.93
4 406583950013.84
4 459891970696.03
4 463764070660.28
4 481596536569.63
4 521696957558.72
4 521696957558.72
4 589866339552.62
4 595386271928.94
4 595386271928.94
4 595741711050.17
4 600813458312.48
4 704131808175.89
4 704131808175.89
4 709120654121.42
4 734206807900.75
4 753765091868.96
5 -127624864983.88
5 -105172980366.43
5 -105172980366.43
5 -43381440247.104
5 3708952120.9822
5 62365238601.719
5 89708542067.842
5 113510209315.19
5 138387188628.34
5 138387188628.34
5 153681734538.56
5 153681734538.56
5 226626152221.61
5 226626152221.61
5 235472866308.41
5 236294322622.43
5 279917129212.86
5 279917129212.86
5 290467623199.04
5 290467623199.04
5 307275267985.01
5 329778896778.21
5 334709462140.39
5 361084647171.44
5 398765326190.08
5 400242911619.25
5 400242911619.25
5 456238245429.56
5 456238245429.56
5 482485636847.37
5 521829892370.54
5 545984631944.31
5 563050912254.72
5 563050912254.72
5 595611777723.14
5 620277037843.35
5 620277037843.35
5 638886692944.75
5 704455230895.33
5 719037865428.24
6 -210258179314.28
6 -88180977390.059
6 -42787968307.587
6 -42787968307.587
6 3444710594.6785
6 3444710594.6786
6 38383300428.414
6 53850584459.957
6 113050133145.45
6 113050133145.45
6 142314869080.33
6 148858062015.78
6 163079723274
6 235286182649.5
6 235286182649.5
6 240234700890.64
6 291189193174.23
6 307251713574.8
6 307251713574.8
6 328749405708.24
6 329664696052.73
6 329664696052.73
6 348232171132.51
6 406101332557.36
6 411432405526
6 460580655715.72
6 464225618566.61
6 482065431885.14
6 482938268209.5
6 482938268209.5
6 513299262495.33
6 545682756047.84
6 545682756047.84
6 550916897269.68
6 638660652357.13
6 638660652357.13
6 646191892653.23
6 719413374607.11
6 719568441419.25
6 719568441419.25
6 734665642032.45
6 754052683753.56
6 788080275793.09
7 -127624864983.88
7 -105172980366.43
7 -105172980366.43
7 -43381440247.104
7 3708952120.9822
7 62365238601.719
7 89708542067.842
7 113510209315.19
7 138387188628.34
7 138387188628.34
7 153681734538.56
7 153681734538.56
7 226626152221.61
7 226626152221.61
7 235472866308.41
7 236294322622.43
7 279917129212.86
7 279917129212.86
7 290467623199.04
7 290467623199.04
7 307275267985.01
7 329778896778.21
7 334709462140.39
7 361084647171.44
7 398765326190.08
7 400242911619.25
7 400242911619.25
7 456238245429.56
7 456238245429.56
7 482485636847.37
7 521829892370.54
7 545984631944.31
7 563050912254.72
7 563050912254.72
7 595611777723.14
7 620277037843.35
7 620277037843.35
7 638886692944.74
7 704455230895.33
7 719037865428.24
8 -127871365869.72
8 -127871365869.72
8 -87762033121.275
8 39207856824.301
8 53470060476.367
8 62556244803.853
8 62556244803.853
8 87721265155.543
8 89903917626.542
8 89903917626.542
8 127797359865.39
8 145598107380.37
8 149649775837.19
8 162964068575.27
8 205050492575.33
8 236222504170.08
8 236222504170.08
8 240129916932.25
8 325293561974.11
8 334410465202.39
8 334410465202.39
8 347427833789.39
8 360717088801.86
8 360717088801.86
8 398437005338.93
8 398437005338.93
8 406583950013.84
8 459891970696.03
8 463764070660.28
8 481596536569.63
8 521696957558.72
8 521696957558.72
8 589866339552.62
8 595386271928.94
8 595386271928.94
8 595741711050.17
8 600813458312.48
8 704131808175.89
8 704131808175.89
8 709120654121.42
8 734206807900.75
8 753765091868.96
9 -127624864983.88
9 -105172980366.43
9 -105172980366.43
9 -43381440247.105
9 3708952120.9821
9 62365238601.719
9 89708542067.842
9 113510209315.19
9 138387188628.34
9 138387188628.34
9 153681734538.56
9 153681734538.56
9 226626152221.61
9 226626152221.61
9 235472866308.41
9 236294322622.43
9 279917129212.86
9 279917129212.86
9 290467623199.04
9 290467623199.04
9 307275267985.01
9 329778896778.21
9 334709462140.39
9 361084647171.44
9 398765326190.08
9 400242911619.25
9 400242911619.25
9 456238245429.56
9 456238245429.56
9 482485636847.37
9 521829892370.54
9 545984631944.31
9 563050912254.72
9 563050912254.72
9 595611777723.14
9 620277037843.35
9 620277037843.35
9 638886692944.74
9 704455230895.33
9 719037865428.24
10 -210258179314.28
10 -88180977390.06
10 -42787968307.587
10 -42787968307.587
10 3444710594.6782
10 3444710594.6785
10 38383300428.414
10 53850584459.957
10 113050133145.45
10 113050133145.45
10 142314869080.33
10 148858062015.78
10 163079723274
10 235286182649.5
10 235286182649.5
10 240234700890.64
10 291189193174.23
10 307251713574.8
10 307251713574.8
10 328749405708.24
10 329664696052.73
10 329664696052.73
10 348232171132.51
10 406101332557.36
10 411432405526
10 460580655715.72
10 464225618566.61
10 482065431885.14
10 482938268209.5
10 482938268209.5
10 513299262495.33
10 545682756047.84
10 545682756047.84
10 550916897269.68
10 638660652357.13
10 638660652357.13
10 646191892653.23
10 719413374607.11
10 719568441419.25
10 719568441419.25
10 734665642032.45
10 754052683753.56
10 788080275793.09
11 -127624864983.89
11 -105172980366.43
11 -105172980366.43
11 -43381440247.104
11 3708952120.9821
11 62365238601.719
11 89708542067.842
11 113510209315.19
11 138387188628.34
11 138387188628.34
11 153681734538.56
11 153681734538.56
11 226626152221.61
11 226626152221.61
11 235472866308.41
11 236294322622.43
11 279917129212.86
11 279917129212.86
11 290467623199.04
11 290467623199.04
11 307275267985.01
11 329778896778.21
11 334709462140.39
11 361084647171.44
11 398765326190.08
11 400242911619.25
11 400242911619.25
11 456238245429.56
11 456238245429.56
11 482485636847.37
11 521829892370.54
11 545984631944.31
11 563050912254.72
11 563050912254.72
11 595611777723.14
11 620277037843.35
11 620277037843.35
11 638886692944.74
11 704455230895.33
11 719037865428.24
