# Ky E
0 -7.466438032741e+24
0 -4.6370687478242e+24
0 -2.926912825403e+24
0 -2.2548722139306e+24
0 -1.7835508360628e+24
0 -6.0632089937027e+23
0 -1.5671929357314e+23
0 1.8571247875494e+24
0 2.77789608247e+24
0 3.7934282305402e+24
0 4.8555072983291e+24
0 5.4097199410812e+24
0 5.8657593204238e+24
0 6.453098736425e+24
0 6.9846585718833e+24
0 7.0933480742993e+24
0 7.453498718384e+24
0 8.3159449468287e+24
0 9.3224842078247e+24
0 1.0206525014831e+25
0 1.0580189889712e+25
0 1.0741613481299e+25
0 1.1972528021259e+25
0 1.2068501707166e+25
0 1.2799450653339e+25
0 1.3139978970838e+25
0 1.3709185851274e+25
0 1.3935074017344e+25
0 1.4753215318117e+25
0 1.5576345814055e+25
0 1.7124646440208e+25
0 1.7473731160566e+25
0 1.803413329343e+25
0 1.9193790402376e+25
0 2.0491390893878e+25
0 2.2023988390842e+25
0 2.2508656678135e+25
0 2.3485545654678e+25
0 2.5318284638545e+25
0 2.5961465888889e+25
0 3.0418149008303e+25
0 3.1333563190881e+25
1 -7.0955589091247e+24
1 -4.9300890489898e+24
1 -2.9852637037729e+24
1 -2.3750130375039e+24
1 -1.5574626418664e+24
1 -8.9344759852054e+23
1 -4.9329921011897e+23
1 7.69029865085e+22
1 2.4906249327807e+24
1 2.6717183269858e+24
1 3.136408367036e+24
1 3.6659767950562e+24
1 4.2100003841059e+24
1 4.4636261623216e+24
1 4.758485814545e+24
1 5.1031987472012e+24
1 7.5347742939871e+24
1 8.5027206392829e+24
1 1.0437564459888e+25
1 1.0890487291482e+25
1 1.206143795826e+25
1 1.2320605007078e+25
1 1.324788236729e+25
1 1.3699497994617e+25
1 1.424866735328e+25
1 1.4791440298953e+25
1 1.5418962603836e+25
1 1.6203640189668e+25
1 1.6526081511088e+25
1 1.7089134355365e+25
1 1.7710943786901e+25
1 1.8924386659076e+25
1 1.9562014364242e+25
1 2.0078648781851e+25
1 2.1096985312292e+25
1 2.1572771285462e+25
1 2.2234266107764e+25
1 2.2672290396841e+25
1 2.4559037964091e+25
1 2.54540022717e+25
2 -1.0634470956462e+25
2 -8.3137652529742e+24
2 -4.410407715186e+24
2 -2.930815262749e+24
2 -2.5237730773908e+24
2 -1.8024022200932e+24
2 -1.0045457560205e+24
2 2.1322929798106e+23
2 2.0594962955831e+24
2 2.6996291236746e+24
2 2.90510766779e+24
2 3.0639595919034e+24
2 3.7253128447138e+24
2 4.1771889370262e+24
2 5.7364345451143e+24
2 5.9709834451094e+24
2 7.1860763167227e+24
2 7.5367315358891e+24
2 8.1586835692538e+24
2 8.8961680606159e+24
2 9.972622481438e+24
2 1.0905139032609e+25
2 1.1373414161126e+25
2 1.1983206533494e+25
2 1.2862586026084e+25
2 1.3297350896948e+25
2 1.4196662805799e+25
2 1.4962955892959e+25
2 1.5614895621213e+25
2 1.5855812986302e+25
2 1.7815404492002e+25
2 1.8051902700205e+25
2 1.9607243742636e+25
2 2.0083189481384e+25
2 2.0632946217209e+25
2 2.2608699555191e+25
2 2.3477371256084e+25
2 2.4107165470696e+25
2 2.5066051352531e+25
2 2.5933170228721e+25
2 2.7137072378279e+25
2 2.7828703409607e+25
2 2.9974440327206e+25
3 -5.7517856432994e+24
3 -5.3273027795662e+24
3 -3.709411611943e+24
3 -2.2245330391514e+24
3 -1.7814576976448e+24
3 -1.1826116507283e+24
3 -1.0415589373982e+24
3 -2.2315658092e+23
3 2.489774678652e+24
3 2.9212789643301e+24
3 3.5112358883473e+24
3 3.6903951916146e+24
3 4.1028658733562e+24
3 4.3405313534128e+24
3 4.6500525789149e+24
3 5.5425360580575e+24
3 7.7507388561953e+24
3 8.5441225003444e+24
