# Ky E
0 -51330445493.589
0 -49920962297.283
0 -40896161886.324
0 -40848421149.927
0 -36493719191.752
0 -36493719191.752
0 -32025059383.322
0 -32025059383.322
0 -31037394585.353
0 -29735931919.959
0 -29592644947.692
0 -29592644947.692
0 -28630036158.313
0 -23609564338.76
0 -22649750001.863
0 -18916273030.986
0 -18916273030.986
0 -14876250704.521
0 -11038780662.994
0 -11038780662.994
0 -6613796210.5182
0 -3727290943.261
0 -3727290943.261
0 -2383221596.0516
0 -994588530.92751
0 2140523782.4309
0 3424010612.658
0 3424010612.658
0 4180558246.818
0 9765075873.7374
0 10027753358.452
0 10549922527.263
0 15120417375.359
0 15120417375.359
0 17010918980.39
0 21530029528.919
0 21530029528.919
0 28692655811.777
0 32718455637.368
0 33075213166.707
0 34241594412.193
0 34241594412.193
1 -46756456417.622
1 -39627835203.326
1 -39627835203.326
1 -36930996266.02
1 -36507735651.409
1 -32032978703.834
1 -30947298646.356
1 -30947298646.356
1 -29609841906.829
1 -25812364233.571
1 -20646274322.434
1 -20646274322.434
1 -18967678327.417
1 -18932051810.197
1 -14091073766.921
1 -11051766183.896
1 -7106628752.5082
1 -7106628752.5082
1 -5626122912.9486
1 -5626122912.9486
1 -3726818221.0445
1 228271285.05634
1 1004086691.0212
1 1004086691.0212
1 3405254358.7687
1 3809028454.449
1 3809028454.449
1 3975955178.6684
1 11168167401.863
1 11168167401.863
1 11848788421.601
1 15123537754.629
1 18758479272.613
1 21555754146.264
1 21811586474.923
1 21811586474.923
1 31467582238.712
1 32794263030.173
1 32794263030.173
1 34222868110.318
2 -55246691962.929
2 -51353473638.773
2 -50271630640.792
2 -46770328177.496
2 -46770328177.496
2 -40924318922.396
2 -40884970679.38
2 -40279571580.519
2 -38260178920.057
2 -36966032399.951
2 -36966032399.951
2 -28929653782.446
2 -28609693556.268
2 -25787907179.037
2 -25787907179.037
2 -18947816205.684
2 -18947816205.684
2 -14890991475.123
2 -14098271031.263
2 -14098271031.263
2 -11925218995.128
2 -6611856647.0311
2 -5804510167.0663
2 -1029005201.9151
2 246163107.98775
2 246163107.98776
2 3993180770.3291
2 3993180770.3291
2 4215680614.051
2 10022657682.541
2 10526921344.639
2 11584240858.491
2 11851005219.583
2 11851005219.583
2 17040284554.804
2 18624169835.15
2 18743894565.176
2 18743894565.176
2 26454369753.917
2 31456618908.494
2 31456618908.494
2 32755735224.944
2 39553951953.07
3 -46756456417.622
3 -39627835203.326
3 -39627835203.326
3 -36930996266.02
3 -36507735651.409
3 -32032978703.834
3 -30947298646.356
3 -30947298646.356
3 -29609841906.829
3 -25812364233.571
3 -20646274322.434
3 -20646274322.434
3 -18967678327.417
3 -18932051810.197
3 -14091073766.921
3 -11051766183.896
3 -7106628752.5082
3 -7106628752.5082
3 -5626122912.9486
3 -5626122912.9486
3 -3726818221.0445
3 228271285.05634
3 1004086691.0212
3 1004086691.0212
3 3405254358.7687
3 3809028454.449
3 3809028454.449
3 3975955178.6684
3 11168167401.863
3 11168167401.863
3 11848788421.601
3 15123537754.629
3 18758479272.613
3 21555754146.264
3 21811586474.923
3 21811586474.923
3 31467582238.712
3 32794263030.173
3 32794263030.173
3 34222868110.318
4 -51330445493.589
4 -49920962297.283
4 -40896161886.324
4 -40848421149.927
4 -36493719191.752
4 -36493719191.752
4 -32025059383.322
4 -32025059383.322
4 -31037394585.353
4 -29735931919.959
4 -29592644947.692
4 -29592644947.691
4 -28630036158.313
4 -23609564338.76
4 -22649750001.863
4 -18916273030.986
4 -18916273030.986
4 -14876250704.521
4 -11038780662.994
4 -11038780662.994
4 -6613796210.5182
4 -3727290943.261
4 -3727290943.261
4 -2383221596.0516
4 -994588530.92749
4 2140523782.4309
4 3424010612.658
4 3424010612.658
4 4180558246.818
4 9765075873.7374
4 10027753358.452
4 10549922527.263
4 15120417375.359
4 15120417375.359
4 17010918980.39
4 21530029528.919
4 21530029528.919
4 28692655811.776
4 32718455637.368
4 33075213166.707
4 34241594412.193
4 34241594412.193
5 -46756456417.622
5 -39627835203.326
5 -39627835203.326
5 -36930996266.02
5 -36507735651.409
5 -32032978703.834
5 -30947298646.356
5 -30947298646.356
5 -29609841906.829
5 -25812364233.571
5 -20646274322.434
5 -20646274322.434
5 -18967678327.417
5 -18932051810.197
5 -14091073766.921
5 -11051766183.896
5 -7106628752.5082
5 -7106628752.5082
5 -5626122912.9486
5 -5626122912.9486
5 -3726818221.0445
5 228271285.05634
5 1004086691.0212
5 1004086691.0212
5 3405254358.7687
5 3809028454.449
5 3809028454.449
5 3975955178.6684
5 11168167401.863
5 11168167401.863
5 11848788421.601
5 15123537754.629
5 18758479272.613
5 21555754146.264
5 21811586474.923
5 21811586474.923
5 31467582238.712
5 32794263030.173
5 32794263030.173
5 34222868110.318
6 -55246691962.929
6 -51353473638.773
6 -50271630640.792
6 -46770328177.496
6 -46770328177.496
6 -40924318922.396
6 -40884970679.38
6 -40279571580.519
6 -38260178920.057
6 -36966032399.951
6 -36966032399.951
6 -28929653782.446
6 -28609693556.268
6 -25787907179.037
6 -25787907179.037
6 -18947816205.684
6 -18947816205.684
6 -14890991475.123
6 -14098271031.263
6 -14098271031.263
6 -11925218995.128
6 -6611856647.0311
6 -5804510167.0663
6 -1029005201.9151
6 246163107.98776
6 246163107.98777
6 3993180770.3291
6 3993180770.3291
6 4215680614.051
6 10022657682.541
6 10526921344.639
6 11584240858.491
6 11851005219.583
6 11851005219.583
6 17040284554.804
6 18624169835.15
6 18743894565.176
6 18743894565.176
6 26454369753.918
6 31456618908.494
6 31456618908.494
6 32755735224.943
6 39553951953.07
7 -46756456417.622
7 -39627835203.326
7 -39627835203.326
7 -36930996266.02
7 -36507735651.409
7 -32032978703.834
7 -30947298646.356
7 -30947298646.356
7 -29609841906.829
7 -25812364233.571
7 -20646274322.434
7 -20646274322.434
7 -18967678327.417
7 -18932051810.197
7 -14091073766.921
7 -11051766183.896
7 -7106628752.5082
7 -7106628752.5082
7 -5626122912.9486
7 -5626122912.9486
7 -3726818221.0445
7 228271285.05632
7 1004086691.0212
7 1004086691.0212
7 3405254358.7687
7 3809028454.449
7 3809028454.449
7 3975955178.6684
7 11168167401.863
7 11168167401.863
7 11848788421.601
7 15123537754.629
7 18758479272.613
7 21555754146.264
7 21811586474.923
7 21811586474.923
7 31467582238.712
7 32794263030.173
7 32794263030.173
7 34222868110.318
8 -51330445493.589
8 -49920962297.283
8 -40896161886.324
8 -40848421149.927
8 -36493719191.752
8 -36493719191.752
8 -32025059383.322
8 -32025059383.322
8 -31037394585.353
8 -29735931919.959
8 -29592644947.692
8 -29592644947.692
8 -28630036158.313
8 -23609564338.76
8 -22649750001.863
8 -18916273030.986
8 -18916273030.986
8 -14876250704.521
8 -11038780662.994
8 -11038780662.994
8 -6613796210.5182
8 -3727290943.261
8 -3727290943.261
8 -2383221596.0516
8 -994588530.92751
8 2140523782.4309
8 3424010612.658
8 3424010612.658
8 4180558246.818
8 9765075873.7374
8 10027753358.453
8 10549922527.263
8 15120417375.359
8 15120417375.359
8 17010918980.39
8 21530029528.919
8 21530029528.919
8 28692655811.777
8 32718455637.368
8 33075213166.707
8 34241594412.193
8 34241594412.193
9 -46756456417.622
9 -39627835203.326
9 -39627835203.326
9 -36930996266.02
9 -36507735651.409
9 -32032978703.834
9 -30947298646.356
9 -30947298646.356
9 -29609841906.829
9 -25812364233.571
9 -20646274322.434
9 -20646274322.434
9 -18967678327.417
9 -18932051810.197
9 -14091073766.921
9 -11051766183.896
9 -7106628752.5082
9 -7106628752.5082
9 -5626122912.9486
9 -5626122912.9486
9 -3726818221.0445
9 228271285.05633
9 1004086691.0212
9 1004086691.0212
9 3405254358.7687
9 3809028454.449
9 3809028454.449
9 3975955178.6684
9 11168167401.863
9 11168167401.863
9 11848788421.601
9 15123537754.629
9 18758479272.613
9 21555754146.264
9 21811586474.923
9 21811586474.923
9 31467582238.712
9 32794263030.173
9 32794263030.173
9 34222868110.318
10 -55246691962.929
10 -51353473638.773
10 -50271630640.792
10 -46770328177.496
10 -46770328177.496
10 -40924318922.396
10 -40884970679.38
10 -40279571580.519
10 -38260178920.057
10 -36966032399.951
10 -36966032399.951
10 -28929653782.446
10 -28609693556.268
10 -25787907179.037
10 -25787907179.037
10 -18947816205.684
10 -18947816205.684
10 -14890991475.123
10 -14098271031.263
10 -14098271031.263
10 -11925218995.128
10 -6611856647.0311
10 -5804510167.0663
10 -1029005201.9151
10 246163107.98776
10 246163107.98777
10 3993180770.3291
10 3993180770.3291
10 4215680614.051
10 10022657682.541
10 10526921344.639
10 11584240858.491
10 11851005219.583
10 11851005219.583
10 17040284554.804
10 18624169835.15
10 18743894565.176
10 18743894565.176
10 26454369753.917
10 31456618908.494
10 31456618908.494
10 32755735224.944
10 39553951953.07
11 -46756456417.622
11 -39627835203.326
11 -39627835203.326
11 -36930996266.02
11 -36507735651.409
11 -32032978703.834
11 -30947298646.356
11 -30947298646.356
11 -29609841906.829
11 -25812364233.571
11 -20646274322.434
11 -20646274322.434
