# Ky E
0 0.39616551929142
1 0.41119529587528
2 0.41886729601061
3 0.0059273678227587
4 0.41886729601064
5 0.41119529587528
6 0.39616551929143
7 0.41119529587528
8 0.41886729601061
9 0.0059273678227658
10 0.41886729601063
11 0.41119529587529
12 0.39616551929144
13 0.41119529587528
14 0.41886729601061
15 0.0059273678227427
16 0.41886729601061
17 0.41119529587527
