# Ky E
0 0.097493845779184
1 0.1179245264249
2 0.12123548714252
3 0.11754791658861
4 0.12243694588025
5 0.12243694588011
6 0.11754791658879
7 0.12123548714252
8 0.11792452642492
9 0.097493845778986
10 0.11792452642497
11 0.12123548714256
12 0.11754791658877
13 0.12243694588012
14 0.12243694588036
15 0.11754791658881
16 0.12123548714252
17 0.11792452642505
18 0.097493845779089
19 0.11792452642496
20 0.12123548714255
21 0.11754791658874
22 0.12243694588016
23 0.12243694588017
24 0.11754791658875
25 0.12123548714256
26 0.11792452642491
