# Kx Ky E
0 0 -4.0856207306206e-14
0 0 0.028334824565031
0 0 0.02833482456507
0 0 0.03962401655034
0 0 0.039624016550375
0 0 0.049182396974929
0 0 0.049753317844816
0 0 0.049753317844868
0 0 0.051716950535749
0 0 0.051716950535882
0 0 0.052502297224596
0 0 0.05250229723463
0 0 0.053454044375966
0 0 0.053454044383228
0 0 0.054354521384891
0 0 0.057254582963893
0 0 0.057461664411505
0 0 0.057718121075036
0 0 0.057960702013522
0 0 0.058190220668646
0 0 0.058272432067755
0 0 0.059162121924272
0 0 0.062085895695001
0 0 0.062788084353272
0 0 0.062790283527391
0 0 0.069654047171916
0 0 0.070931306363278
0 0 0.072444167495036
0 0 0.07681010396346
0 0 0.077645111547266
