# Ky E
0 -5.5987313859993e+21
1 -5.6027279538524e+21
2 -5.5915108779474e+21
3 -5.6077495786394e+21
4 -5.6325607259324e+21
5 -5.6069616908229e+21
6 -5.5989077560491e+21
7 -5.601381199079e+21
8 -5.5959786283173e+21
9 -5.601381199079e+21
10 -5.5989077560491e+21
11 -5.6069616908229e+21
12 -5.6325607259324e+21
13 -5.6077495786394e+21
14 -5.5915108779474e+21
15 -5.6027279538524e+21
16 -5.5987313859993e+21
17 -5.6052416783925e+21
18 -5.6045029987903e+21
19 -5.6230479346296e+21
20 -5.6155557528048e+21
21 -5.6230479346296e+21
22 -5.6045029987903e+21
23 -5.6052416783925e+21
