# Ky E
0 -1.7457427768835e+28
1 -1.6725040405978e+28
2 -1.6468292243135e+28
3 -1.6587849081721e+28
4 -1.74357518163e+28
5 -1.6547095319245e+28
6 -1.6489862662427e+28
7 -1.6727494400191e+28
8 -1.7486100132695e+28
9 -1.6727494400191e+28
10 -1.6489862662427e+28
11 -1.6547095319245e+28
12 -1.74357518163e+28
13 -1.6587849081721e+28
14 -1.6468292243135e+28
15 -1.6725040405978e+28
16 -1.7457427768835e+28
17 -1.6689099415808e+28
18 -1.645468824169e+28
19 -1.654084060921e+28
20 -1.7434344026057e+28
21 -1.654084060921e+28
22 -1.645468824169e+28
23 -1.6689099415808e+28
