# Ky E
0 -9.5619362411439e+22
1 -9.4689644724191e+22
2 -9.5467821425198e+22
3 -9.4746307695467e+22
4 -9.563361358284e+22
5 -9.475313807299e+22
6 -9.5551727675806e+22
7 -9.4639011739985e+22
8 -9.5606825193309e+22
9 -9.4639011739984e+22
10 -9.5551727675806e+22
11 -9.4753138072992e+22
12 -9.563361358284e+22
13 -9.4746307695468e+22
14 -9.5467821425198e+22
15 -9.4689644724192e+22
16 -9.5619362411439e+22
17 -9.4697220151676e+22
18 -9.5615299260443e+22
19 -9.4886102539289e+22
20 -9.5815978106918e+22
21 -9.4886102539289e+22
22 -9.5615299260443e+22
23 -9.4697220151676e+22
