# Ky E
0 -3.2881691342883e+20
1 -3.2890222935407e+20
2 -3.2902388646321e+20
3 -3.2920822932462e+20
4 -3.2939319822513e+20
5 -3.2938317383018e+20
6 -3.2936319055616e+20
7 -3.2940656209142e+20
8 -3.2945432891955e+20
9 -3.2940656209142e+20
10 -3.2936319055616e+20
11 -3.2938317383018e+20
12 -3.2939319822513e+20
13 -3.2920822932462e+20
14 -3.2902388646321e+20
15 -3.2890222935407e+20
16 -3.2881691342883e+20
17 -3.2869089691937e+20
18 -3.286121561897e+20
19 -3.2860490282376e+20
20 -3.2865872564996e+20
21 -3.2860490282376e+20
22 -3.2861215618969e+20
23 -3.2869089691937e+20
