# Ky E
0 2.8792072314877e+14
1 2.882121144999e+14
2 2.8747861803092e+14
3 2.871756400238e+14
4 2.8534501396048e+14
5 2.8717564002379e+14
6 2.8747861803092e+14
7 2.882121144999e+14
8 2.8792072314877e+14
9 2.882121144999e+14
10 2.8747861803092e+14
11 2.871756400238e+14
12 2.8534501396047e+14
13 2.871756400238e+14
14 2.8747861803092e+14
15 2.882121144999e+14
16 2.8792072314877e+14
17 2.882121144999e+14
18 2.8747861803092e+14
19 2.871756400238e+14
20 2.8534501396047e+14
21 2.871756400238e+14
22 2.8747861803092e+14
23 2.882121144999e+14
