# Ky E
0 7.7863028839032e+23
1 6.9224232656823e+23
2 8.0720695051515e+23
3 7.1631989725865e+23
4 2.9323338537084e+23
5 6.9040037006182e+23
6 7.8129995396689e+23
7 5.9705617102077e+23
8 8.0819545525248e+23
9 5.9705617102077e+23
10 7.8129995396689e+23
11 6.9040037006182e+23
12 2.9323338537085e+23
13 7.1631989725865e+23
14 8.0720695051516e+23
15 6.9224232656823e+23
16 7.7863028839032e+23
17 7.271114620293e+23
18 7.9400759261844e+23
19 6.8505925964154e+23
20 3.2867057932164e+23
21 6.8505925964153e+23
22 7.9400759261843e+23
23 7.271114620293e+23
