# Kx Ky E
0 4 -1.0283156093635
0 4 -1.0155454787726
0 4 -1.0149829405748
0 4 -1.0149829405748
0 4 -1.0135135741357
0 4 -1.0135135741357
0 4 -1.0117680934039
0 4 -1.0117680934039
0 4 -1.0113952210822
0 4 -1.0111049163475
0 4 -1.0111049163474
0 4 -1.0094885751655
0 4 -1.0071929292287
0 4 -1.0071929292287
0 4 -1.0071043698907
0 4 -1.006243909286
0 4 -1.006243909286
0 4 -1.0049670361206
0 4 -1.0049670361206
0 4 -1.0043736001197
0 4 -1.0043736001197
0 4 -1.0025095466785
0 4 -1.0022514044735
0 4 -1.0012893907759
0 4 -1.0012176518714
0 4 -1.0011822995407
0 4 -1.0011483278204
0 4 -1.0011426828953
0 4 -0.99965596962311
0 4 -0.9996216288704
