# Ky E
0 -1.6909546620714
1 -1.6202132527945
2 -1.6286029608546
3 -1.6215776596252
4 -1.6215776596252
5 -1.6286029608546
6 -1.6202132527945
7 -1.6909546620714
8 -1.6202132527945
9 -1.6286029608546
10 -1.6215776596253
11 -1.6215776596253
12 -1.6286029608547
13 -1.6202132527945
14 -1.6909546620714
15 -1.6202132527945
16 -1.6286029608546
17 -1.6215776596253
18 -1.6215776596252
19 -1.6286029608547
20 -1.6202132527945
