# Ky E
0 4.148191479203e-08
1 -5.1154852798163e-08
2 9.6402606786228e-08
3 5.2395812133454e-09
4 1.0721125498492e-07
5 7.745449792651e-08
6 7.5070909488772e-08
7 9.8990531327559e-08
8 8.7176744045792e-08
9 -1.1187539783464e-08
10 9.4299199560055e-08
11 7.1237712617744e-08
12 8.399553408367e-08
13 8.5949173111999e-08
14 9.1011321146084e-08
15 -1.3785832919666e-08
16 6.3397248339925e-08
17 9.4569621467144e-08
