# Kx Ky E
1 1 -3.4106051316485e-13 1
1 1 -1.2079226507922e-13 1
1 1 -8.5265128291212e-14 1
1 1 -1.7763568394003e-14 1
1 1 1.0302869668521e-13 1
1 1 2.3803181647963e-13 1
1 1 2.8599345114344e-13 1
1 1 1.0498268920855e-12 1
1 1 1.1262102361798e-12 1
1 1 0.16347541635736 1
1 2 -3.3217872896785e-13 2
1 2 -1.3145040611562e-13 2
1 2 1.0658141036402e-14 2
1 2 1.0658141036402e-13 2
1 2 2.3270274596143e-13 2
1 2 3.1974423109205e-13 2
1 2 1.0675904604796e-12 2
1 2 1.1173284519828e-12 2
1 2 0.13734835008615 2
2 2 -2.8421709430404e-13 1
2 2 -2.5579538487364e-13 1
2 2 4.9737991503207e-14 1
2 2 1.0302869668521e-13 1
2 2 3.2329694477085e-13 1
2 2 3.7658764995285e-13 1
2 2 1.0764722446766e-12 1
2 2 1.087130385713e-12 1
2 2 0.11122128466815 1
