# Kx Ky E
0 0 -1.03064223822e-11 1
0 0 -1.0262013461215e-11 1
0 0 -5.3681503686676e-12 1
0 0 -2.4993340730362e-12 1
0 0 6.3593574850529e-13 1
0 0 2.4602542225693e-12 1
0 0 5.396572078098e-12 1
0 0 6.4517280407017e-12 1
0 0 7.6436634799393e-12 1
0 0 8.334666290466e-12 1
0 0 2.8045121780451e-11 1
0 0 4.2801318045349e-11 1
0 0 0.11861330254825 1
0 1 -1.1947776101806e-11 2
0 1 -8.7823082139948e-12 2
0 1 -6.5156768869201e-12 2
0 1 -4.4177994595884e-12 2
0 1 -1.6573409311604e-12 2
0 1 -2.7178259642824e-13 2
0 1 1.6928680679484e-12 2
0 1 5.0590642786119e-12 2
0 1 5.6576965334898e-12 2
0 1 8.2511775190142e-12 2
0 1 1.2793321957361e-11 2
0 1 2.5005775228237e-11 2
0 1 4.2335912553426e-11 2
0 1 0.12037953510371 2
1 1 -1.439381946966e-11 1
1 1 -9.2974516974209e-12 1
1 1 -5.9348082004362e-12 1
1 1 -4.6185277824407e-12 1
1 1 -4.35385061337e-12 1
1 1 5.7198690228688e-13 1
1 1 3.0730973321624e-12 1
1 1 4.6398440645135e-12 1
1 1 8.0166984162133e-12 1
1 1 1.0283329743288e-11 1
1 1 1.2841283592024e-11 1
1 1 1.9516832594491e-11 1
1 1 4.1234571312998e-11 1
1 1 0.1221457676595 1
