# Kx Ky E
1 1 -1.6697754290362e-13 1
1 1 -1.4566126083082e-13 1
1 1 -1.1723955140042e-13 1
1 1 -8.7041485130612e-14 1
1 1 -3.5527136788005e-15 1
1 1 1.9539925233403e-14 1
1 1 1.9007018181583e-13 1
1 1 2.1138646388863e-13 1
1 1 3.6592950891645e-13 1
1 1 3.7481129311345e-13 1
1 1 1.0924594562312e-12 1
1 1 1.09601216991e-12 1
1 1 0.13759077802731 1
1 2 -2.7178259642824e-13 2
1 2 -2.1138646388863e-13 2
1 2 -9.4146912488213e-14 2
1 2 -4.7961634663807e-14 2
1 2 3.7303493627405e-14 2
1 2 7.6383344094211e-14 2
1 2 1.5809575870662e-13 2
1 2 3.3573144264665e-13 2
1 2 3.6592950891645e-13 2
1 2 1.0480505352461e-12 2
1 2 1.1191048088222e-12 2
1 2 0.13734835029943 2
2 2 -2.5934809855244e-13 1
2 2 -2.0250467969163e-13 1
2 2 -1.2434497875802e-13 1
2 2 -9.7699626167014e-14 1
2 2 2.1316282072803e-14 1
2 2 7.9936057773011e-14 1
2 2 8.8817841970013e-14 1
2 2 2.3625545964023e-13 1
2 2 2.8776980798284e-13 1
2 2 1.0125233984581e-12 1
2 2 1.1297629498586e-12 1
2 2 0.13710592257149 1
