# Kx Ky E
0 0 -3.5527136788005e-15 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0.1856398128186 1
0 1 -7.105427357601e-15 2
0 1 -1.7763568394003e-15 2
0 1 0 2
0 1 0 2
0 1 0 2
0 1 0 2
0 1 1.7763568394003e-15 2
0 1 1.7763568394003e-15 2
0 1 3.5527136788005e-15 2
0 1 5.3290705182008e-15 2
0 1 0.18564030811486 2
1 1 -1.7763568394003e-15 1
1 1 0 1
1 1 0 1
1 1 0 1
1 1 1.7763568394003e-15 1
1 1 3.5527136788005e-15 1
1 1 3.5527136788005e-15 1
1 1 5.3290705182008e-15 1
1 1 7.105427357601e-15 1
1 1 1.2434497875802e-14 1
1 1 0.18564080341113 1
