# Kx Ky E
0 0 -6.1395510897455e-10 1
0 0 -4.3992010034799e-10 1
0 0 -1.6072121411526e-10 1
0 0 -4.498978967149e-11 1
0 0 -2.6979307676811e-11 1
0 0 0.11233165923709 1
0 1 -8.29679436265e-10 2
0 1 -5.3002757738341e-10 2
0 1 -2.7961277737631e-10 2
0 1 -1.8133405887966e-10 2
0 1 -1.0404477279735e-10 2
0 1 3.3846703217932e-11 2
0 1 0.12413183260034 2
1 1 -6.067075730698e-10 1
1 1 -3.5722891311707e-10 1
1 1 -1.5455192681202e-10 1
1 1 -5.8705040828499e-11 1
1 1 -6.5600858079051e-12 1
1 1 1.0677858597319e-10 1
1 1 0.095227767361282 1
