# Kx Ky E
0 4 3.3368012223539
0 4 3.3976670747661
0 4 3.4046290497727
0 4 3.4046290497727
0 4 3.41047430289
0 4 3.41047430289
0 4 3.4163516463161
0 4 3.4280852910339
0 4 3.4347050684287
0 4 3.4362983620643
0 4 3.4362983620643
0 4 3.437215157717
0 4 3.437215157717
0 4 3.4454158962979
0 4 3.4454158962979
0 4 3.4479544440343
0 4 3.4479544440465
0 4 3.454785743483
0 4 3.4567929612733
0 4 3.4577151638002
0 4 3.4586417238889
0 4 3.461359583968
0 4 3.4629455550157
0 4 3.4632708314202
0 4 3.4636161001266
0 4 3.4651056869823
0 4 3.4703728046133
0 4 3.4706605709803
0 4 3.4708650896056
0 4 3.4724278023092
