# Ky E
0 0.38713077414055
1 0.40230553908625
2 0.40939283493059
3 -0.0027320641493471
4 0.40939283493062
5 0.40230553908625
6 0.38713077414057
7 0.40230553908625
8 0.4093928349306
9 -0.0027320641493453
10 0.40939283493062
11 0.40230553908626
12 0.38713077414054
13 0.40230553908624
14 0.40939283493059
15 -0.0027320641493684
16 0.40939283493059
17 0.40230553908624
