# Ky E
0 0.39016985168007
1 0.4053652631912
2 0.41244760885909
3 -0.00027385019796888
4 0.41244760885912
5 0.4053652631912
6 0.39016985168006
7 0.40536526319119
8 0.41244760885909
9 -0.00027385019795823
10 0.41244760885911
11 0.40536526319121
12 0.3901698516801
13 0.40536526319119
14 0.41244760885909
15 -0.00027385019797777
16 0.41244760885909
17 0.40536526319118
