# Ky E
0 -1.9257357969356
1 -1.9287894764214
2 -1.9323024588627
3 -1.9287894764213
4 -1.991473825394
5 -1.9287894764213
6 -1.9323024588627
7 -1.9287894764214
8 -1.9257357969356
9 -1.9287894764214
10 -1.9323024588627
11 -1.9287894764213
12 -1.9914738253941
13 -1.9287894764213
14 -1.9323024588627
15 -1.9287894764214
16 -1.9257357969357
17 -1.9287894764214
18 -1.9323024588627
19 -1.9287894764214
20 -1.9914738253941
21 -1.9287894764213
22 -1.9323024588627
23 -1.9287894764214
