# Kx Ky E
0 3 0.093843824528696
0 3 0.11728413952544
0 3 0.12594103499219
0 3 0.12594103499224
0 3 0.14003195682919
0 3 0.14083281117201
0 3 0.14083281117205
0 3 0.14177647862505
0 3 0.14185298479108
0 3 0.14185298479117
0 3 0.1420131650397
0 3 0.14519036719669
0 3 0.14609101393096
0 3 0.14609101393097
0 3 0.1492330593066
0 3 0.14923305930667
0 3 0.15159028675512
0 3 0.15159028675528
0 3 0.15943746334306
0 3 0.1598405891857
0 3 0.16095558322628
0 3 0.16139810084068
0 3 0.16152943520864
0 3 0.16333439144613
0 3 0.16381901946721
0 3 0.16592732053452
0 3 0.16592863714042
0 3 0.16992863134348
0 3 0.17048509674625
0 3 0.17116340085947
